step,agent_0_x,agent_1_x,agent_2_x,agent_3_x,agent_4_x,agent_0_y,agent_1_y,agent_2_y,agent_3_y,agent_4_y,agent_0_vx,agent_1_vx,agent_2_vx,agent_3_vx,agent_4_vx,agent_0_vy,agent_1_vy,agent_2_vy,agent_3_vy,agent_4_vy
20,4.99189544548105,6.498308747712088,-0.6904103174283491,-0.38308839073110007,5.108712916136056,7.463947669492287,0.7038061274279235,-1.1301299193542917,4.849881412795884,8.404461044283847,-1.492266475418417,-0.15212089383873348,6.569472240098208,7.858935866667111,-0.8259468859493266,-0.2773501325239917,2.7603359036629147,5.537066146762918,1.2713022064619226,-0.7961097285205397
21,4.9573749296096326,6.479154328175533,-0.703282912031131,-0.39006897312176453,5.1439032225074515,7.407441173524572,0.7313262986626566,-1.2258620743447737,4.775268089024963,8.39685499959191,-1.4899239218284068,-0.17357046742882126,6.528174895800742,7.845068360040911,-0.8264637003404653,-0.2814890488504854,2.823901013986011,5.497260660336891,1.2774357442940607,-0.7862301947902275
22,4.922210784008076,6.459650879519445,-0.7141076659752725,-0.3959173199758346,5.180469537440584,7.346148069807334,0.7652589600393045,-1.2901080280656974,4.700771892933543,8.388176476220469,-1.4875627319777727,-0.1927618178759089,6.486851710783719,7.830993907598387,-0.8407802666480653,-0.28652439399127544,2.887772801200714,5.457949150597379,1.283011424590103,-0.7770982462798861
23,4.8865054007093125,6.439855013520653,-0.7229035937907327,-0.40064428572574856,5.218732485442549,7.281642668404048,0.763479720294896,-1.2911617701505986,4.626393756334654,8.378538385326673,-1.48524875118855,-0.20984791419704946,6.444812697451315,7.816667687898823,-0.8684110390523646,-0.29344539979713474,2.951923372430219,5.419094238283384,1.2880956422498864,-0.7686414095121681
24,4.850360221019776,6.419822799234366,-0.729694354245868,-0.40426328403197503,5.256906471457294,7.217084579896518,0.7638982640216444,-1.290914188559688,4.552131318775226,8.368045989616821,-1.4830328418322503,-0.22497464311997356,6.401392145498697,7.801995417908966,-0.9079564799087667,-0.3032137810886232,3.0163281545427134,5.380662167807776,1.292558521435852,-0.7611126517563382
25,4.813875503307482,6.399609635032767,-0.7345080867051482,-0.4067901966662315,5.295101384658377,7.1525388704685335,0.766988418497142,-1.2890805893702892,4.4779796766836135,8.356797257460823,-1.4809532280794113,-0.23828037317658257,6.355994321503259,7.786834728854535,-0.9607612605780721,-0.31842405088847403,3.080956080614506,5.342606535219959,1.2953936578718752,-0.756277244894571
26,4.777150098972225,6.379270125199455,-0.7373772399673317,-0.4082432782745516,5.333450805583234,7.088084841000019,0.7731458166392777,-1.2853970383555362,4.403932015279643,8.344883238801994,-1.4790375579736161,-0.2498957824843017,6.307956258474355,7.770913526310111,-1.0199502002376104,-0.33759351554440675,3.1457257635081,5.30479267297523,1.297849703122865,-0.7520546177664833
27,4.740281236973859,6.358857961285728,-0.7383383941811978,-0.4086430573509981,5.3721080964151975,7.0238149890822426,0.7826734236416014,-1.2796180336042215,4.329980137380962,8.33238844967778,-1.477304700730444,-0.25994388086610803,6.256958748462474,7.754033850532891,-1.0752575132542153,-0.35548768345671994,3.210618248664243,5.267189942086906,1.3010486048139787,-0.7465068840349696
28,4.703364317264799,6.338425808418178,-0.7374320764397989,-0.4080122337548471,5.411241767597278,6.959834087402031,0.7957728384020671,-1.271513110298717,4.256114902344439,8.319391255634473,-1.475766301440425,-0.2685401711715555,6.203195872799763,7.736259466360055,-1.1266322679448109,-0.3720905133823643,3.275670678904942,5.229864597885158,1.304681757488341,-0.7401388462154477
29,4.666492713442809,6.318025196730435,-0.734702570656482,-0.4063755731052223,5.451030409517381,6.896258431887095,0.8125416561339817,-1.2608632190079327,4.182326587272418,8.305964247075895,-1.474428117158001,-0.27579290660550465,6.1468642594025225,7.717654940690937,-1.174034509985006,-0.38738955335122577,3.3409047667793588,5.192857655574386,1.3080517580329452,-0.7341666011927548
