step,agent_0_x,agent_1_x,agent_2_x,agent_3_x,agent_4_x,agent_0_y,agent_1_y,agent_2_y,agent_3_y,agent_4_y,agent_0_vx,agent_1_vx,agent_2_vx,agent_3_vx,agent_4_vx,agent_0_vy,agent_1_vy,agent_2_vy,agent_3_vy,agent_4_vy
0,2.7715461560480072,7.97213761303808,0.012015746601827929,0.02558327238137645,7.124214859366168,5.142659721413465,-0.1609598495271334,-0.0619327348285578,4.536172838635644,2.263090238631093,0.08879246960036626,-0.014583842000019373,6.031802208985241,5.635189768279393,-0.07002124101250373,-0.17025426473934785,3.6154957744278917,2.1602733631633826,-0.0003161416396197103,0.1449065634489144
1,2.7721469433780985,7.973416776657149,0.11201574660182793,-0.07441672761862356,7.116166866889811,5.139563084672037,-0.2609598495271334,-0.03452816424902899,4.5406124621156625,2.262361046531092,0.06569189826600422,0.037432475844371496,6.028301146934616,5.626677055042426,-0.17002124101250374,-0.2702542647393479,3.6154799673459106,2.1675186913358284,0.0950395061627332,0.16036491929293523
2,2.77774773070819,7.9696959402762175,0.21201574660182793,-0.17441672761862356,7.103118874413455,5.137836676459586,-0.36095984952713345,-0.01813690928753836,4.543897057028962,2.264232670323311,0.04710876891963352,0.08921926216219682,6.019800084883991,5.613164341805458,-0.27002124101250374,-0.37025426473934786,3.6202319426540472,2.175536937300475,0.16865459820184148,0.18287241249085318
3,2.7883485180382817,7.9609751038952865,0.31201574660182796,-0.27234795768683034,7.085070881937098,5.136929830995209,-0.4609598495271334,-0.009533034693565201,4.546252495474944,2.268693633431421,0.032470659414456975,0.14048650459383744,6.006299022833367,5.59465162856849,-0.3700212410125038,-0.47025426473934784,3.628664672564139,2.184680557925018,0.23055132171067633,0.20717755793333897
4,2.803949305368373,7.947357706010945,0.41055015779376824,-0.3673743255895861,7.062022889460742,5.13645317926053,-0.5552482523229251,-0.0018834781461618648,4.547876028445667,2.275717958661113,0.021687022844480167,0.19087829784487503,5.987797960782741,5.571138915331523,-0.47002124101250375,-0.5702542647393478,3.640192238649673,2.195039435821685,0.27323458930406014,0.2307548874497498
5,2.8244768132580615,7.928988989731466,0.5060227379882415,-0.4594296820921191,7.0342604768445955,5.136359005353222,-0.6412028528955112,0.009667299259338548,4.548960379587891,2.2852618735533565,0.013921991983579287,0.2406549473199727,5.964296898732115,5.542626202094556,-0.5700212410125037,-0.6702542647393478,3.6538539681148756,2.2065771801941723,0.2954790621057455,0.25377974896431815
6,2.8497779501574736,7.90601750562686,0.5981706307017882,-0.5482443996233233,7.00220033419982,5.136842370316189,-0.7162225641515384,0.021489024478826693,4.54965647918707,2.297294620919355,0.008770780140684734,0.2887643297109487,5.93579583668149,5.509113488857588,-0.6700212410125037,-0.7702542647393478,3.6686279212201627,2.219266167642388,0.3032774432555143,0.27504689781666647
7,2.879686481692563,7.878605285645694,0.6869647429072936,-0.633362377480913,6.966389205992243,5.13791682154013,-0.7948697783258091,0.04853315981093424,4.550095018194105,2.3117328374049024,0.00627846891634334,0.33351170019243975,5.902294774630865,5.470600775620621,-0.7700212410125037,-0.8702542647393477,3.6837917933829383,2.2330185125332216,0.3010556156739895,0.2913928905010308
8,2.914034718837928,7.8469371667716485,0.7721537933433135,-0.7149066396517045,6.926645717075953,5.140343479530676,-0.8877941884305607,0.10153064163390177,4.550408941639922,2.3284084224145243,0.006865841025637278,0.3750971664581182,5.8637937125802395,5.427088062383654,-0.8700212410125037,-0.9702542647393477,3.6988445741666376,2.247588157058273,0.28874709708544655,0.29778949781061065
9,2.9526424085050937,7.811191834789064,0.8537920818412383,-0.7928590305608995,6.882256007654425,5.145420011612371,-0.9877941884305607,0.16869447262946147,4.550752233691203,2.3471632807374303,0.00875261972300876,0.41432333485220696,5.820292650529614,5.378575349146686,-0.9700212410125036,-1.0702542647393478,3.71328192902091,2.2624776319488036,0.2746036256656353,0.30301839462221514
10,2.9953320125971556,7.771548883261019,0.9319172070109923,-0.8665477343363054,6.832866298232896,5.153854735243844,-1.0877941884305606,0.24134461911383648,4.551189864677354,2.367879447480041,0.011932567382382044,0.450731130400646,5.771791588478989,5.325062635909719,-1.009400891390591,-1.1095538925441526,3.7270121103041918,2.277628551679914,0.2635153452858631,0.31205185777247796
