step,agent_0_x,agent_1_x,agent_2_x,agent_3_x,agent_4_x,agent_5_x,agent_6_x,agent_7_x,agent_8_x,agent_9_x,agent_10_x,agent_11_x,agent_12_x,agent_13_x,agent_14_x,agent_15_x,agent_16_x,agent_17_x,agent_18_x,agent_19_x,agent_0_y,agent_1_y,agent_2_y,agent_3_y,agent_4_y,agent_5_y,agent_6_y,agent_7_y,agent_8_y,agent_9_y,agent_10_y,agent_11_y,agent_12_y,agent_13_y,agent_14_y,agent_15_y,agent_16_y,agent_17_y,agent_18_y,agent_19_y,agent_0_vx,agent_1_vx,agent_2_vx,agent_3_vx,agent_4_vx,agent_5_vx,agent_6_vx,agent_7_vx,agent_8_vx,agent_9_vx,agent_10_vx,agent_11_vx,agent_12_vx,agent_13_vx,agent_14_vx,agent_15_vx,agent_16_vx,agent_17_vx,agent_18_vx,agent_19_vx,agent_0_vy,agent_1_vy,agent_2_vy,agent_3_vy,agent_4_vy,agent_5_vy,agent_6_vy,agent_7_vy,agent_8_vy,agent_9_vy,agent_10_vy,agent_11_vy,agent_12_vy,agent_13_vy,agent_14_vy,agent_15_vy,agent_16_vy,agent_17_vy,agent_18_vy,agent_19_vy
0,1.3862508294663407,1.2335726559943887,0.2462961552168132,-0.08003976149742054,3.672580687704202,1.4959705578613716,0.24386453420742846,-0.05205279843889119,8.533408032543331,5.76025880201082,-0.19534464527115117,0.0372934180516664,3.3908557477837205,6.72460920233507,0.06022535455243204,-0.10013426733029175,6.469017677520117,2.905669626843224,0.03171666151850839,0.1917027039965201,8.004908385999524,3.784728214009355,-0.0926419161188757,0.013442324985450019,4.4536840524974215,3.162806718060885,-0.1529230341097884,-0.04212175731700209,7.165910153170392,8.163973286499985,-0.15455729951326092,-0.118292864019292,3.0003644344789393,7.955714855724663,-0.014309122201257046,-0.0022477692209651526,1.4455029173407867,7.410115679714576,0.06829359063243143,-0.16150231373151533,8.381668735415825,2.7741162311664023,-0.11086265788755341,-0.036235122320968496,4.448663717605084,1.9836573644737925,-0.14193287306911143,0.015051990457803921,3.4854645343611805,2.0837441453094008,0.06086108697888883,-0.0154569661385148,6.614045803123582,3.9137556572973193,-0.03156664095159489,-0.19462355901993397,6.2317772847572455,8.975511889518256,-0.029349691563303165,-0.050400873804801925,7.654955095569325,8.881650842417269,-0.13491903494415425,-0.15916459448730014,7.602258274517138,2.9309323011947743,-0.07276851852663672,0.1229540734467717,5.703806800597677,4.750134152857931,0.057482329661851114,0.039373972162064494,2.552975846520238,4.640023474389007,0.030996226248457843,-0.026116946694201476,6.964616832670425,1.3757246758511545,0.014015640574020556,0.24434452499717146
1,1.3985656372271813,1.2295706679195177,0.34629615521681323,-0.05816679401580738,3.6847739144145732,1.493367917939427,0.34386453420742846,-0.09632925050340535,8.523640800279773,5.762123472913403,-0.2953446452711512,0.08626225769705215,3.393867015511342,6.7196024889685555,0.005964474797411898,-0.20013426733029177,6.470603510596042,2.91525476204305,0.04049783385365625,0.2917027039965201,8.00027629019358,3.7854003302586277,-0.13910054787279721,-0.07155249775510479,4.446037900791932,3.160700630195035,-0.25292303410978845,-0.1077921581749275,7.1581822881947295,8.15805864329902,-0.24194853891793927,-0.16341664975346865,2.9996489783688762,7.955602467263615,0.05412134921903104,-0.06065888462890888,1.4489175968724084,7.402040564028001,0.16829359063243143,-0.26150231373151533,8.376125602521448,2.772304475050354,-0.18414204464635775,0.028013016345184466,4.441567073951628,1.9844099639966828,-0.19106510692721995,0.03175317169073315,3.488507588710125,2.082971297002475,0.059878207504129734,0.0768595302337081,6.612467471076002,3.904024479346323,0.04288522877458614,-0.22352704932488088,6.23030980017908,8.972991845828016,0.01902700573856146,-0.15040087380480194,7.648209143822117,8.873692612692905,-0.16049191306648397,-0.2297672618189957,7.598619848590806,2.937080004867113,-0.14232153018244423,0.2119382648644658,5.70668091708077,4.752102851466034,0.14403314953566093,0.13937397216206449,2.5545256578326607,4.638717627054297,0.07177306610079091,-0.07012707924539471,6.965317614699126,1.387941902101013,-0.04260293070741255,0.3443445249971715
2,1.415880444988022,1.2266623282187274,0.4462961552168132,-0.04106768621389316,3.701967141124945,1.4885514554142567,0.44386453420742844,-0.14014511959634662,8.508873568016217,5.766436585798256,-0.3953446452711512,0.15106715738958754,3.3941652392512127,6.709595775602041,-0.04584836471064475,-0.3001342673302918,6.472628402288725,2.929839897242876,0.05532368159859796,0.3546820683916617,7.993321262799941,3.7818227053708724,-0.19465824588419553,-0.11176431239705731,4.433391749086443,3.1553110222862886,-0.3529230341097884,-0.15050682251494674,7.146084861248832,8.149887810811347,-0.27497970451776227,-0.20104659383954349,3.0023550458298276,7.95256952303217,0.12090216076726408,-0.11767909584869649,1.45733227640403,7.388965448341425,0.2682935906324314,-0.3615023137315153,8.36691850028913,2.773705125867613,-0.25074392305097504,0.08264516151158156,4.432013818605267,1.9859976225812195,-0.20953118467218074,0.03954764575603695,3.4915014990853313,2.0868142735141606,0.05144009268221887,0.14242447259363242,6.614611732514732,3.8928481268800788,0.10871116199258847,-0.22228481057606225,6.2312611504660085,8.965471802137776,0.05074719995910437,-0.2504008738048019,7.6401845481687936,8.862204249601955,-0.1815212945204749,-0.2986446131030228,7.591503772081683,2.947676918110336,-0.1937877150369517,0.29117265035488327,5.713882574557553,4.759071550074138,0.2277422941279461,0.2393739721620645,2.5581143111377003,4.635211273092027,0.11251103180380148,-0.11651605403119947,6.963187468163755,1.4051591283508718,-0.09392478887506087,0.43887586440413867
3,1.4381952527488626,1.2246089439080328,0.5462961552168132,-0.026722862853450043,3.7241603678353163,1.4815441994344394,0.5438645342074284,-0.18715449528776051,8.489106335752659,5.773989943667735,-0.4953446452711512,0.21403368294424452,3.3918728210156806,6.694589062235526,-0.09479993689043906,-0.4001342673302918,6.4753945863686555,2.947574000662459,0.07098412550061364,0.4038605554541159,7.983588350505731,3.7762344897510194,-0.23921393974901792,-0.09726888598066022,4.415745597380954,3.147785681160541,-0.4529230341097884,-0.1600410265211418,7.132335876022944,8.13983548111937,-0.28308769901458464,-0.24348612015904728,3.0084001538681906,7.946685568239735,0.1867109278475711,-0.1730123168074062,1.4707469559356516,7.37089033265485,0.3682935906324314,-0.4615023137315153,8.35438130413658,2.777837383943192,-0.31894329534253996,0.13015341913906875,4.421537259371657,1.9879750048690212,-0.22666486614829692,0.04257093396875353,3.4940735037194424,2.093935497143842,0.04185254400906595,0.1833436155551345,6.620047290614361,3.8817338863512756,0.17231713213686034,-0.20219579819164757,6.233798510463964,8.952951758447536,0.0741269415682009,-0.3504008738048019,7.63110848344277,8.847272018946803,-0.19760003338871146,-0.3649411428729203,7.581814386329836,2.96223555062808,-0.23465729077585856,0.33161472966053207,5.725269689263951,4.771040248682241,0.3111860371184399,0.3393739721620645,2.5637398627278905,4.629385470390467,0.1532204975459127,-0.16137812769109633,6.9584912287200025,1.4271029215710787,-0.14100120191045362,0.5259197338995305
4,1.4655100605097033,1.2232728007653602,0.6462961552168132,-0.00962258829061435,3.7513535945456877,1.4721864746700513,0.6219450810633549,-0.2458338077553356,8.4643391034891,5.784691627814947,-0.5953446452711512,0.27723619520849624,3.3871328241711587,6.674582348869011,-0.14089483726008323,-0.5001342673302918,6.478943792643686,2.9677670284351647,0.08830335474579949,0.44862630800805575,7.97162765351828,3.7713710454519864,-0.2788086436617529,-0.05907716215711285,4.393099445675465,3.139783629834484,-0.5529230341097884,-0.13699871723693158,7.118181491072215,8.127661175111417,-0.27978433695797167,-0.2903328377551013,3.017735700260569,7.938034952399365,0.2517913976942966,-0.22495128570427203,1.4891616354672732,7.347815216968274,0.46829359063243137,-0.5615023137315153,8.338434139369454,2.7843450549001454,-0.3891245041914932,0.17437904632298293,4.410204016064243,1.990103551567459,-0.24389800393468533,0.041308491666794726,3.4961661309198955,2.103102677921599,0.023581284045553527,0.2011874819034011,6.628663147221204,3.871624096441693,0.2380527762389569,-0.16655982616863732,6.2375048575423735,8.935431714757296,0.09133956343585761,-0.45040087380480187,7.6212284817733345,8.829024961803157,-0.20669177870569372,-0.427246164158931,7.570081521791043,2.9788162871111066,-0.26661333759554545,0.34902459372856337,5.740828991119873,4.788008947290344,0.3946045375418713,0.43937397216206453,2.571400887605186,4.621316564005912,0.19171107607813162,-0.2038140240877333,6.95144116862448,1.4533989082660552,-0.18466842297978955,0.6061619147238103
5,1.497824868270544,1.2227916713508293,0.7462961552168131,0.010267040596562166,3.7824508485988555,1.4598947842822845,0.6835602441511998,-0.3088115449436748,8.434571871225543,5.798553437575372,-0.6953446452711511,0.3200749981421892,3.3800880823081547,6.649575635502496,-0.18328745174391653,-0.6001342673302917,6.483358960380976,2.9901983438355675,0.10071729606955666,0.4940304739912558,7.957687221335193,3.768417187344131,-0.31477852686525937,-0.015682501207405816,4.365453293969975,3.1329336939726375,-0.6529230341097884,-0.1281992827836826,7.104192274224316,8.113144533223661,-0.2485844525432988,-0.34272747820081056,3.030325270145284,7.9267873881141515,0.3160950640475223,-0.2728701925121715,1.5125763149988947,7.319740101281698,0.5682935906324313,-0.6615023137315152,8.318977914159879,2.7930640072162944,-0.4891245041914932,0.23248897350041214,4.3980091158675085,1.9921689761507988,-0.26559132152682935,0.036263360445381115,3.4973451951221732,2.113162052016769,-0.006358462811135928,0.19576813260551998,6.640565786033151,3.8632961051332613,0.29997852720979734,-0.1164923775526095,6.2420718357141665,8.912911671067056,0.10566577077562125,-0.5504008738048018,7.61089389283805,8.80766265359521,-0.20774941730616237,-0.48543720133697055,7.556750854911266,2.9962675167975346,-0.2932807358098857,0.36043632690884786,5.760559217996966,4.809977645898448,0.4761290348124554,0.5393739721620645,2.5809864414090926,4.611125862801526,0.2246392567727117,-0.24408844148809342,6.94220774747549,1.4837070040022458,-0.22517402891583999,0.678083167928156
6,1.5351396760313847,1.2233050233806575,0.8462961552168131,0.030254903898793,3.8166288608064156,1.4444542070351007,0.7374574282847294,-0.364011555481776,8.399804638961985,5.814557187482481,-0.7634262805078913,0.35765339315123,3.370923709720959,6.619568922135982,-0.2205466310976305,-0.7001342673302917,6.488394825184454,3.01489986753513,0.10992880648940224,0.538592456146102,7.94194829499193,3.7676330622837604,-0.3478478990423834,0.03351101218599629,4.332807142264485,3.1265237298334534,-0.7529230341097883,-0.1705074613277271,7.091763051597152,8.09600815931362,-0.1971075686550542,-0.3853803593462879,3.04613002334766,7.913143878488543,0.37919497287625764,-0.3203540539585521,1.5409909945305162,7.286664985595122,0.6403346193704532,-0.7615023137315152,8.294521688950304,2.804688455891315,-0.5891245041914932,0.28354832685200515,4.384729549791167,1.9939821441730678,-0.2891264554250876,0.02826487607228846,3.4970272719816164,2.122950458647045,-0.050424275041246094,0.16694826165672846,6.655564712393641,3.8574714862556307,0.3528015223956494,-0.045454858574490595,6.247355124252947,8.885391627376816,0.11702125579768928,-0.6487058667190017,7.600506421972741,8.783390793528362,-0.1988824798476472,-0.541208361462703,7.542086818120772,3.014289333142977,-0.31491076519020716,0.36542161804713924,5.784365669737589,4.836946344506551,0.5545963442874005,0.6393739721620645,2.592218404247728,4.598921440727121,0.24983833032579705,-0.28055169319803147,6.930949046029698,1.5176111623986535,-0.2632855487293776,0.7430256411012975
7,1.5774544837922253,1.2248177685755972,0.9462961552168131,0.055623016224461336,3.853501732220652,1.426253629261012,0.7813900241337666,-0.40323223726831314,8.36163332493659,5.832439857140042,-0.8227744286154199,0.3884938108939592,3.359896378166077,6.5845622087694675,-0.24458400267346286,-0.8001342673302917,6.493891265508924,3.0418294903424354,0.11671371049254556,0.5850675268610526,7.9245559000398105,3.7693086128930604,-0.38074604495646114,0.08810706673998189,4.295160990558996,3.117998356767067,-0.8529230341097883,-0.22125731756132389,7.081907673164399,8.076739141346305,-0.14869452742103778,-0.4259877163714344,3.065089771991473,7.897126175790615,0.44053943550939056,-0.36842400787700913,1.573007725499039,7.248589869908546,0.6840380025777744,-0.8615023137315152,8.26506546374073,2.818865872233915,-0.6891245041914932,0.32475822127072157,4.370273227019913,1.9953953879766824,-0.31686721706277526,0.018821398531080193,3.494506058229554,2.1312978717298816,-0.10343792164387672,0.13633549491402217,6.673204788513424,3.8551987433269064,0.3834440855002789,0.05454514142550941,6.2532061870428315,8.852956334040865,0.12159379743689808,-0.7280620244986953,7.590562297980359,8.756330375455226,-0.18329018640635159,-0.5948910523215439,7.526341279861262,3.032560414045334,-0.33443115969427745,0.3612018479881497,5.812095486951959,4.8689150431146535,0.6313806331706097,0.7393739721620645,2.604710320764018,4.58489385606722,0.2662378405305891,-0.3085438165634337,6.917784768593229,1.5547624444537183,-0.2998645198769148,0.8013037189421026
8,1.624769291553066,1.2275989193868202,1.046296155216813,0.07387411044653013,3.8925712334273403,1.4060920173975964,0.8159699300013432,-0.4306487108954036,8.32049460350582,5.85186454768474,-0.890948689470141,0.42114803970045483,3.347667178032404,6.544555495402953,-0.25055848206563375,-0.9001342673302917,6.499726951033551,3.071082866685488,0.11893373354344983,0.6347610874613333,7.905518597791987,3.7737139662300594,-0.41322602256418817,0.1500391477240975,4.252514838853506,3.106935490889001,-0.9529230341097883,-0.26722474147718694,7.074472946793347,8.055439755527733,-0.10317225185398303,-0.4628768015450413,3.0871167437669422,7.878704975396764,0.5002130607401798,-0.4151557719551494,1.6072096256279276,7.20551475422197,0.7141715420160221,-0.9615023137315152,8.230609238531155,2.835103783297451,-0.7891245041914932,0.36531036055294813,4.354429866166774,1.9963364579032363,-0.34485591614133515,0.009344192211509651,3.48933416214736,2.1381146464755827,-0.16469348990979163,0.11923353950020381,6.692376992788438,3.857926000398182,0.3897266847706227,0.1545451414255094,6.259285876914676,8.81655323281593,0.11831503049189361,-0.7985410956389846,7.581397788660041,8.72658582283915,-0.16437602776405957,-0.646757106856456,7.509619721876548,3.0506205064447416,-0.358853404421889,0.3642362852496715,5.843664518610489,4.905883741722756,0.7164794958186199,0.8393739721620644,2.6180222127905473,4.569466665239048,0.2792144109580068,-0.329825206455535,6.902791542599384,1.5948276304008233,-0.3346853924221571,0.852386842626032
9,1.6770840993139067,1.2312926249091467,1.1462961552168132,0.08193374844010427,3.9333697299274073,1.3845595818528262,0.8393686646304974,-0.45275666372857926,8.275947169032312,5.872921949669763,-0.990948689470141,0.4774097818154756,3.335139253929122,6.499548782036439,-0.25383183094842815,-1.0001342673302918,6.505673637710724,3.1028209210585547,0.11830418779521604,0.6816749616106558,7.884857296663778,3.7812159236162644,-0.4427631877291357,0.21984433471102072,4.204868687148017,3.0935742538151416,-1.0529230341097884,-0.2878569190685108,7.069314334200648,8.032295915450481,-0.060762626204530816,-0.4961069155281956,3.112127396803951,7.857947186799007,0.5574350932871769,-0.4574056929193904,1.6429182027287286,7.157439638535394,0.7327606169257092,-1.0615023137315152,8.19115301332158,2.8533693013250985,-0.8891245041914931,0.4139634922763521,4.3371870703597075,1.9968036675138119,-0.3767221208799521,0.006071322401047653,3.4810994876518704,2.144076323450593,-0.24293591105999915,0.11997276873786457,6.711863327026968,3.8656532574694573,0.3642472965336232,0.25454514142550944,6.265201628439271,8.776626178033982,0.11127206966931137,-0.8623132196910323,7.573178987271838,8.694247967496327,-0.1382287605416551,-0.7049036610880998,7.491677051655453,3.0688323207072252,-0.38401931395062133,0.3862558324737163,5.87948849340142,4.94785244033086,0.7981071568083813,0.9393739721620644,2.6319829333384477,4.552975404916271,0.2923956056210546,-0.34603735541994,6.886057272978276,1.637446972532125,-0.36861507121987896,0.8976979150947897
