step,agent_0_x,agent_1_x,agent_2_x,agent_3_x,agent_4_x,agent_5_x,agent_6_x,agent_7_x,agent_8_x,agent_9_x,agent_0_y,agent_1_y,agent_2_y,agent_3_y,agent_4_y,agent_5_y,agent_6_y,agent_7_y,agent_8_y,agent_9_y,agent_0_vx,agent_1_vx,agent_2_vx,agent_3_vx,agent_4_vx,agent_5_vx,agent_6_vx,agent_7_vx,agent_8_vx,agent_9_vx,agent_0_vy,agent_1_vy,agent_2_vy,agent_3_vy,agent_4_vy,agent_5_vy,agent_6_vy,agent_7_vy,agent_8_vy,agent_9_vy
0,7.172569869657862,1.169747653113291,-0.05990552952211738,0.1473210322040596,2.57953958062543,7.0780707948042805,0.0007332509687606459,-0.037460670452254166,1.0362754450480973,5.099225998088654,0.19378628849563406,-0.05711736255789367,8.342831145623716,6.7112388178955475,-0.08723668959662162,-0.11989782018306303,4.536431900061008,4.472309020304666,0.12424577117044208,0.07281286388685423,7.447915307874101,5.170465760483901,0.022594664242600454,-0.1542291733034364,1.9050783396992368,7.631344917686084,-0.035931104183225065,0.04171898778772425,2.5893551070219796,7.858622135034813,-0.01764892444176071,0.08587765389596326,3.6024810413171893,2.3140290873715674,0.06775877318397619,-0.15342643981975498,4.080229971661125,8.55343026611683,0.24628764247056167,-0.11310863587156478
1,7.169574593181756,1.177113704723494,-0.1599055295221174,0.2176323369105581,2.579576243173868,7.0761977612816676,0.10073325096876065,0.045627585120720945,1.045964759472879,5.09637012996076,0.29378628849563404,-0.1453644202722752,8.338469311143886,6.705243926886395,-0.18723668959662162,-0.1318623203635753,4.542644188619531,4.475949663499009,0.21039638210319034,0.13959029192642497,7.449045041086231,5.162754301818729,-0.07740533575739955,-0.2526765070739677,1.9032817844900756,7.63343086707547,0.06406889581677494,0.04535125786129363,2.5884726607998916,7.862916017729611,0.008951833748878785,0.09563699933396937,3.605868979976388,2.3063577653805796,0.1677587731839762,-0.1840063245959772,4.092544353784653,8.547774834323253,0.34628764247056165,-0.21310863587156478
2,7.16157931670565,1.187995321569022,-0.259272758784837,0.2854469327675839,2.584612905722306,7.078479140537704,0.20073325096876066,0.1259371102767482,1.0606540738976606,5.089101908947146,0.393786288495634,-0.23080685602855927,8.329107476664054,6.698650810868216,-0.28723668959662163,-0.14329057830450076,4.55316400772469,4.48292917809533,0.2935793993115335,0.20410996789447622,7.445174774298361,5.15012047646503,-0.17740533575739956,-0.3476934942191733,1.9064852292809142,7.635698429968534,0.16406889581677495,0.04883139036347352,2.5889202524873354,7.867697867696309,0.03493954225162277,0.10530457685654708,3.614256918635587,2.297157449150781,0.26775877318397623,-0.2138801799318899,4.1098587359081815,8.537119402529674,0.44628764247056163,-0.3131086358715648
3,7.148615678766408,1.2022676682074012,-0.35523146059591176,0.350646459806784,2.594649568270744,7.084775996051541,0.3007332509687607,0.20359673030092282,1.0803433883224423,5.077561566145718,0.493786288495634,-0.3132793662705278,8.314745642184224,6.691486281952991,-0.3872366895966216,-0.15423423890899993,4.567842977690266,4.493134676490054,0.3736076724867143,0.2662212351739952,7.436304507510491,5.132735801754071,-0.27740533575739956,-0.43909327930526687,1.914688674071753,7.638139999486708,0.26406889581677495,0.05220955366293703,2.5906672295999167,7.872963096539136,0.059976261121538345,0.11456479013931523,3.6276448572947855,2.2864634401541863,0.3677587731839762,-0.24310032650581573,4.13217311803171,8.521463970736097,0.5462876424705616,-0.41310863587156477
4,7.130854105736613,1.2197999911977404,-0.4476224878832218,0.41312230699446834,2.609686230819182,7.094955832566588,0.40073325096876067,0.2787144850147261,1.105032702747224,5.061897597832192,0.593786288495634,-0.39262753663310457,8.295383807704393,6.683774570007541,-0.4872366895966216,-0.1647503260537068,4.586523361314602,4.506445738248753,0.4503099349634722,0.32578740273179435,7.422434240722621,5.110781137788808,-0.37740533575739954,-0.5267059945794962,1.9278921188625917,7.640750477169855,0.36406889581677493,0.05554788639851114,2.5936660426559937,7.878691336046102,0.0837288420766678,0.1231236480762055,3.6460327959539844,2.2743084238288955,0.4677587731839762,-0.2715671812164119,4.159487500155238,8.500808538942518,0.6462876424705616,-0.5131086358715647
5,7.108472981342452,1.2404561065474637,-0.5362996990618314,0.47277566271927896,2.62972289336762,7.1088915568173245,0.5007332509687606,0.3513926736827575,1.1347220171720056,5.042266221000537,0.693786288495634,-0.4687075026207017,8.271021973224562,6.675537053704856,-0.5872366895966216,-0.1749032949826442,4.6090388580627755,4.522735108385342,0.5235310700450004,0.38268633564321575,7.403563973934752,5.084445838059834,-0.4774053357573995,-0.6103782775581957,1.9460955636534305,7.6435278714897805,0.4640688958167749,0.05893234677366648,2.597852484759827,7.884847518449912,0.10585184939717662,0.13068222845428756,3.6694207346131833,2.260730064768075,0.5677587731839762,-0.29903910417909657,4.1918018822787655,8.47515310714894,0.7462876424705616,-0.6131086358715647
6,7.08165799638936,1.2640948896834276,-0.6211297792556401,0.529517369104589,2.654759555916058,7.1264611905014625,0.6007332509687606,0.4217385606452156,1.1694113315967873,5.018830845869502,0.7937862884956339,-0.5413855481073678,8.24166013874473,6.666791888955724,-0.6872366895966215,-0.18476721139441304,4.635215411565025,4.541869425167503,0.5931321472737334,0.43681084240728285,7.379693707146882,5.053926924181924,-0.5774053357573995,-0.6899729734622735,1.9692990084442692,7.6464744888284635,0.5640688958167749,0.062488808078483,2.603145077229686,7.891381629872626,0.12596691385771752,0.1369101752216678,3.697808673272382,2.24577810955912,0.6677587731839761,-0.3251699813293121,4.229116264402293,8.444497675355361,0.8462876424705615,-0.7131086358715647
7,7.050601507426578,1.2905707581386572,-0.7019920162913093,0.5832677647323581,2.684796218464496,7.147548118533724,0.7007332509687606,0.4898709059126519,1.209100646021569,4.991761568464134,0.8937862884956339,-0.6105376275451888,8.2072983042649,6.6575535283860034,-0.7872366895966215,-0.19442796774083088,4.664872018928712,4.563709967287867,0.658990227492484,0.4880688309730647,7.350823440359012,5.01942827550881,-0.6774053357573995,-0.7653690653629692,1.997502453235108,7.649598929232388,0.6640688958167749,0.06640719604341244,2.609443422922572,7.898227138633709,0.14363502239282483,0.14141525695311705,3.7311966119315807,2.2295196104926545,0.7677587731839761,-0.3495617939482313,4.271430646525821,8.408842243561782,0.9462876424705615,-0.8131086358715647
8,7.015501906612013,1.319734146375275,-0.7787780234579909,0.6339565173523681,2.719832881012934,7.172041663829356,0.8007332509687606,0.5559212166336903,1.2537899604463507,4.961234687086875,0.9937862884956339,-0.6760487776575406,8.167936469785069,6.647832129998962,-0.8872366895966215,-0.20398523265288424,4.697821530303336,4.58811340883652,0.7209979495809554,0.5363832714971188,7.316953173571141,4.981159822240661,-0.7774053357573995,-0.8364618546719178,2.0307058980259467,7.652919289034559,0.7640688958167748,0.07097996984158812,2.616625174042213,7.905297901481365,0.15831587125998217,0.1437038022447255,3.7695845505907797,2.212041520795243,0.8677587731839761,-0.37181875457008456,4.318745028649349,8.368186811768204,1.0462876424705616,-0.9131086358715647
9,6.976563005439113,1.3514319722428934,-0.8513913991400698,0.6815224494585507,2.759869543561372,7.199837724661041,0.9007332509687606,0.6200270523494991,1.3034792748711324,4.927432248203997,1.093786288495634,-0.7378123724782948,8.123574635305237,6.6376328683663175,-0.9872366895966215,-0.21355332167524135,4.7338714277823835,4.614932572411376,0.7790629303100867,0.5816920199513493,7.278082906783271,4.939336729507065,-0.8774053357573994,-0.9031633928482882,2.0689093428167853,7.656468287526638,0.8640688958167748,0.07666625555670593,2.624540967605212,7.912483091593601,0.1693037838488009,0.14312338672536812,3.8129724892499786,2.193450583066739,0.9677587731839761,-0.39159251565826103,4.371059410772878,8.322531379974626,1.123939984603739,-0.9933573933932069
