step,agent_0_x,agent_1_x,agent_2_x,agent_3_x,agent_4_x,agent_0_y,agent_1_y,agent_2_y,agent_3_y,agent_4_y,agent_0_vx,agent_1_vx,agent_2_vx,agent_3_vx,agent_4_vx,agent_0_vy,agent_1_vy,agent_2_vy,agent_3_vy,agent_4_vy
0,2.7715461560480072,7.97213761303808,0.012015746601827929,0.02558327238137645,7.124214859366168,5.142659721413465,-0.1609598495271334,-0.06833627338709097,4.536172838635644,2.263090238631093,0.10030190010041334,-0.010971683858875592,6.031802208985241,5.635189768279393,-0.07002124101250373,-0.17025426473934785,3.6154957744278917,2.1602733631633826,-0.0003161416396197103,0.13723653648452347
1,2.7721469433780985,7.973416776657149,0.11201574660182793,-0.07441672761862356,7.116166866889811,5.13924290774411,-0.2609598495271334,-0.04716548342265239,4.541187933640665,2.2625416544381496,0.08667971829854133,0.044580069399500835,6.028301146934616,5.626677055042426,-0.17002124101250374,-0.2702542647393479,3.6154799673459106,2.167135189987609,0.0996838583603803,0.13459735536645778
2,2.77774773070819,7.9696959402762175,0.21201574660182793,-0.17441672761862356,7.103118874413455,5.136884633572977,-0.36095984952713345,-0.02899584637929231,4.5455219195555925,2.264770657908125,0.07314733629146507,0.09877045803606503,6.019800084883991,5.613164341805458,-0.27002124101250374,-0.37025426473934786,3.62046416026393,2.1738650577559318,0.18343890857592593,0.1310228044370906
3,2.7883485180382817,7.9609751038952865,0.31201574660182796,-0.2738435612809106,7.085070881937098,5.135434841254013,-0.4593130945180065,-0.012493089143715625,4.549179286370165,2.269709180809928,0.05973656453881934,0.15149463678321634,6.006299022833367,5.59465162856849,-0.3700212410125038,-0.47025426473934784,3.629636105692726,2.1804161979777863,0.24846895743049036,0.12639203737612895
4,2.803949305368373,7.947282925831241,0.41016240255279984,-0.3703486822825939,7.062105227211198,5.134810186796828,-0.5495637890354135,0.00396205243920068,4.552166114597107,2.277283912649089,0.04647819373926111,0.20265378491659872,5.987797960782741,5.571138915331523,-0.47002124101250375,-0.5702542647393478,3.6420595535642506,2.1867357998465926,0.2980528790473561,0.12046557918557896
5,2.824457425496013,7.928765491717112,0.5050753527384928,-0.4637565663560328,7.034627037759427,5.135008289418788,-0.6345457712452851,0.02260538888222526,4.554490024284069,2.2874166018949187,0.03340194079834478,0.2521552177546885,5.964296898732115,5.542626202094556,-0.5700212410125037,-0.6702542647393478,3.656962197516618,2.1927590788058717,0.3351340141516721,0.11284290903534819
6,2.8497111931329373,7.90557766339931,0.5965900731631615,-0.5539033816219293,7.002899749197163,5.136138558862899,-0.7173964350347425,0.045649806491887254,4.556160121323987,2.3000243627826533,0.020536398696603217,0.29991248030953455,5.93579583668149,5.509113488857588,-0.6700212410125037,-0.7702542647393478,3.6737188982242017,2.198401224257639,0.36241386094412525,0.10301319356796926
7,2.8795406967910955,7.8778824943182135,0.6845542371953672,-0.6406371350902883,6.967029927445426,5.138421049187493,-0.8017263610811184,0.07520283219624348,4.557186941258816,2.3150199867981303,0.007908990295409332,0.3458454232561227,5.902294774630865,5.470600775620621,-0.7700212410125037,-0.8702542647393477,3.691839591271408,2.2035518839360377,0.3824372574212936,0.09039602233141004
8,2.913768408650864,7.845850637563699,0.7688278219438599,-0.7238177862678835,6.926943609391371,5.142181190797306,-0.8917939258106138,0.11312579971624004,4.557582390773587,2.3323122579609366,-0.004454073892496196,0.3898802614282723,5.8637937125802395,5.427088062383654,-0.8700212410125037,-0.9702542647393477,3.7109614541424727,2.2080716850526083,0.397674891727195,0.07438005725386641
9,2.952209799748057,7.809659748250305,0.8492831814806518,-0.803317328328313,6.88235391310084,5.147837480783118,-0.9917939258106138,0.16081105839172838,4.557359687078962,2.35180627103235,-0.01652783395144261,0.43194961508797786,5.820292650529614,5.378575349146686,-0.9700212410125036,-1.0659170289305318,3.7308451987288325,2.2117906879153018,0.41060704074146376,0.054366248832109484
