step,agent_0_x,agent_1_x,agent_2_x,agent_3_x,agent_4_x,agent_5_x,agent_6_x,agent_7_x,agent_8_x,agent_9_x,agent_10_x,agent_11_x,agent_12_x,agent_13_x,agent_14_x,agent_15_x,agent_16_x,agent_17_x,agent_18_x,agent_19_x,agent_0_y,agent_1_y,agent_2_y,agent_3_y,agent_4_y,agent_5_y,agent_6_y,agent_7_y,agent_8_y,agent_9_y,agent_10_y,agent_11_y,agent_12_y,agent_13_y,agent_14_y,agent_15_y,agent_16_y,agent_17_y,agent_18_y,agent_19_y,agent_0_vx,agent_1_vx,agent_2_vx,agent_3_vx,agent_4_vx,agent_5_vx,agent_6_vx,agent_7_vx,agent_8_vx,agent_9_vx,agent_10_vx,agent_11_vx,agent_12_vx,agent_13_vx,agent_14_vx,agent_15_vx,agent_16_vx,agent_17_vx,agent_18_vx,agent_19_vx,agent_0_vy,agent_1_vy,agent_2_vy,agent_3_vy,agent_4_vy,agent_5_vy,agent_6_vy,agent_7_vy,agent_8_vy,agent_9_vy,agent_10_vy,agent_11_vy,agent_12_vy,agent_13_vy,agent_14_vy,agent_15_vy,agent_16_vy,agent_17_vy,agent_18_vy,agent_19_vy
0,3.870809210648136,7.503045215152654,-0.16256601497512263,-0.11962568088919773,4.654902312545986,3.0652030632636222,0.11886081812240448,-0.011546149435614633,3.9826779897784017,3.3211507452140734,0.0718351071479017,0.12425422295587552,3.2492328157563093,1.558258601334458,-0.0010315123787523264,-0.015807878572452833,2.1259425923889363,6.871612282554717,0.07543802345176989,-0.13299683603738482,4.026070687128523,1.9159499690372648,-0.07907066988170386,-0.04135141697872963,5.595878297010777,2.4136323251073173,-0.05406273146128796,0.20522335869100872,5.24411645064659,3.558343499453074,-0.2367594510059684,0.13067653938785412,1.6806408340676477,3.2655631293878686,-0.031149328556812322,-0.09487444159425161,5.772506863250029,4.2815998155766,0.0755550059350839,-0.21917184981242077,8.732297858233292,8.424683803174164,-0.026249122593941424,-0.22268051251252857,1.884281298574458,1.6807552541601956,0.20262732431955444,0.1669884783320088,5.607612789453915,6.432840766932809,0.13185998993602605,-0.1702855319065603,8.401049918692141,2.921920285410988,-0.11861222734248697,0.09619266928442492,3.146037086433691,7.690245453344557,0.14187248289178905,-0.08273225098342118,4.97214509916675,5.77956969871005,0.052056320177444236,-0.04121554841212588,1.4591516645039186,6.989693727677032,-0.08327351239373756,-0.23254102774506302,3.233879016222195,5.275057474115188,0.10593206514626351,-0.0449399901320679,4.396490392938102,7.770625022074938,-0.08701911754009813,0.11752528114572205,4.814851804614167,6.771995180416688,-0.056826614631074426,0.006239108656786604
1,3.86268090989938,7.497063931108194,-0.23605624172005357,-0.21962568088919773,4.660845353452107,3.0646257557918415,0.08244843065006492,0.07169888679467501,3.9862697451357967,3.327363456361867,0.15761279334184922,0.19189923311899065,3.249181240137372,1.5574682074058352,-0.028881532260819246,0.08419212142754717,2.129714493561525,6.864962440752848,0.1754380234517699,-0.23299683603738483,4.022117153634437,1.9138823981883284,-0.1693366068324456,0.057697577889281024,5.5931751604377125,2.423893493041868,-0.09976120032149491,0.2739541493950595,5.232278478096291,3.5648773264224665,-0.32059197403953804,0.19188612645083644,1.6790833676398071,3.2608194073081562,0.06885067144318768,-0.15915132855127112,5.776284613546783,4.2706412230859785,0.17555500593508389,-0.31917184981242075,8.730985402103595,8.413549777548537,-0.12624912259394144,-0.3226805125125286,1.8944126647904356,1.689104678076796,0.3026273243195544,0.24837996098207793,5.614205788950716,6.4243264903374815,0.1939936919644644,-0.2702855319065603,8.395119307325016,2.926729918875209,-0.21861222734248698,0.19619266928442491,3.1531307105782806,7.686108840795385,0.13575150125758478,-0.08148935849879209,4.974747915175622,5.777508921289444,0.07585066782617311,0.04249235791200398,1.4549879888842319,6.978066676289779,-0.044693640097028114,-0.332541027745063,3.239175619479508,5.272810474608585,0.11776699908388871,-0.05918039957615923,4.392139437061097,7.776501286132224,-0.07030749141021019,0.1451191688591834,4.812010473882614,6.772307135849528,0.032270564939813604,-0.0937608913432134
2,3.850878097813377,7.486082647063734,-0.30329630434357135,-0.31962568088919774,4.66496777498461,3.068210700131575,0.05809387936087539,0.1244094275871229,3.994150384802889,3.3369584180178165,0.20800389192849233,0.2510600896047609,3.247737163524331,1.5616778134772127,-0.05301774278238623,0.18419212142754718,2.1384863947341133,6.853312598950978,0.27543802345176993,-0.33299683603738484,4.013650323292815,1.9167672770827924,-0.24108677597046668,0.13724373255729427,5.588187100421638,2.437591200511621,-0.1438015923122049,0.34072724453572384,5.216248879394315,3.5744716327450083,-0.3932800438551821,0.2511282325765477,1.6825259012119664,3.2528618408805925,0.14957070192490102,-0.2181021451616325,5.785062363843537,4.254682630595357,0.27555500593508386,-0.4191718498124207,8.724672945973898,8.39741575192291,-0.22624912259394145,-0.4226805125125286,1.9095440310064133,1.7015236761258998,0.3969421040437915,0.30894011906692076,5.623905473548939,6.410812213742154,0.26469760665291,-0.37028553190656033,8.384188695957892,2.9365395523394304,-0.31861222734248695,0.2961926692844249,3.15991828564116,7.682034372870445,0.1223377346437886,-0.07767199434879511,4.978540448566931,5.779633539185044,0.08804504991101883,0.11437723646631862,1.4527533068793805,6.961439624902526,0.00906086731941138,-0.432541027745063,3.2450639694337027,5.269851454629777,0.12904122951020763,-0.07295244880881813,4.388624062490586,7.783757244575184,-0.053796108139719204,0.17172939617694394,4.813624002129605,6.767619091282367,0.1322705649398136,-0.15479989851182205
3,3.8357132825961986,7.470101363019274,-0.3672126727676153,-0.4196256808891977,4.667872468952654,3.0744311715109314,0.04109552297463272,0.1607444969697206,4.0045505793993135,3.3495114224980544,0.23067908667176973,0.3028142031426199,3.2450862763852117,1.57088741954859,-0.07344115683796387,0.2770892876071235,2.1522582959067016,6.836662757149109,0.3754380234517699,-0.4329968360373848,4.001595984494291,1.923629463710657,-0.2971736086453452,0.2001288492554611,5.580997020806027,2.4546275627384073,-0.1822571845414843,0.40268436338970237,5.1965848772015555,3.587028044373836,-0.4341858394460598,0.29473364942187225,1.6900044363082114,3.241956733622511,0.212765445524287,-0.27250310095350466,5.79884011414029,4.233724038104736,0.37555500593508384,-0.5191718498124207,8.7133604898442,8.376281726297284,-0.32624912259394145,-0.5226805125125286,1.929391136208603,1.7169706820792459,0.4748009304382685,0.350843292280989,5.637140353881585,6.392297937146826,0.3373318264151616,-0.4702855319065603,8.368258084590767,2.9513491858036516,-0.41861222734248693,0.39619266928442487,3.1660351723733493,7.678150773153006,0.10709145139163126,-0.07203198688992715,4.982942701062482,5.7853524010083595,0.10969827051871885,0.16507924606977803,1.4532063502453512,6.9398125735152725,0.07574346921907368,-0.532541027745063,3.251516030909213,5.266203832189337,0.13973918667815885,-0.08623224581172016,4.3859342570836,7.792343714384031,-0.03752174072246496,0.19731156988961246,4.820237530376596,6.7598790963567765,0.2322705649398136,-0.18225872308267466
4,3.817352648957818,7.449120078974814,-0.39794962204884804,-0.5196256808891977,4.669927245101385,3.0824683963594173,0.027954252369977853,0.19035874244177595,4.016084533732902,3.3646521326551855,0.23553178919886814,0.348680829998396,3.2414142185433135,1.5847418839289462,-0.09035871900201511,0.34947975117273433,2.1710301970792902,6.81501291534724,0.4754380234517699,-0.5329968360373848,3.986737304062024,1.93363590617343,-0.3400604575416422,0.24882868050466295,5.571884161578953,2.4747617809078926,-0.21367534471636093,0.4588218369870654,5.174875585229253,3.6017647268449293,-0.4569281925796932,0.3401860975242173,1.7006427085844258,3.2283315785748354,0.2614252321565079,-0.32313273766908746,5.817617864437045,4.207765445614115,0.4755550059350838,-0.6191718498124207,8.697048033714504,8.350147700671657,-0.41481200390938383,-0.6226805125125285,1.9531311827305164,1.7345128466932953,0.5374696547372582,0.37832191962736117,5.654006945202343,6.368783660551498,0.40691942423329774,-0.5702855319065603,8.347327473223643,2.9711588192678726,-0.5186122273424869,0.49619266928442485,3.171389744942931,7.67454917380851,0.09509468472047165,-0.06538899451474935,4.988427614588418,5.793606363311849,0.1449235020196193,0.1973155734898617,1.4569935237063047,6.913185522128019,0.15333647542983803,-0.6325410277450629,3.258502990243121,5.261892219898751,0.14984709184313577,-0.09899766676752762,4.384058170047477,7.802209292878511,-0.021519742220292785,0.2218248657690219,4.831851058623586,6.750766160202643,0.3322705649398136,-0.18999700153635252
5,3.797455167855375,7.423138794930354,-0.40095434143289665,-0.6196256808891977,4.671324957719884,3.091986333481506,0.017316122722235767,0.22010506069733246,4.027861123192845,3.382086174155105,0.22923079740818528,0.3897235143927824,3.2368962825932126,1.602215871487583,-0.1043687314317904,0.4045091928115917,2.1948020982518788,6.788363073545371,0.5754380234517699,-0.6329968360373848,3.969734281184942,1.9460773401986633,-0.3703520385308551,0.2869131975113431,5.5612003943431345,2.497702872757246,-0.2381648667842779,0.5092837832354262,5.152029175600268,3.61877403172114,-0.4681415650663828,0.3862509023007496,1.7137139701922512,3.212174941691381,0.2981790636722731,-0.3707115238312162,5.841395614733799,4.176806853123494,0.5755550059350838,-0.7176332025141134,8.676307433519035,8.319013675046032,-0.4790884226760816,-0.7226805125125285,1.9800046654673793,1.7534289426746634,0.5774970203118289,0.40212039715099446,5.674352916414008,6.340269383956169,0.46975781393189037,-0.6702855319065603,8.321396861856519,2.995968452732094,-0.6186122273424869,0.5961926692844248,3.1761444791789546,7.671279724082773,0.09621983631262832,-0.06068257952704319,4.995673789689399,5.803472141986342,0.19066130254813463,0.2180077298600766,1.4646603474777966,6.881558470740766,0.2400430905412712,-0.7325410277450629,3.2659953448352774,5.256942336560375,0.1593529514122929,-0.11122837158491061,4.382982182936463,7.813300536166962,-0.005823989328868746,0.24523205032672213,4.848464586870577,6.741266310125825,0.43227056493981364,-0.18569589420147994
6,3.7774074507837305,7.392157510885895,-0.38118268341495426,-0.7196256808891976,4.672190763855996,3.1029915865163726,0.00842029303259364,0.25291615433222964,4.039322663063254,3.401572349874744,0.21617351510185248,0.42661301756788156,3.231677846021623,1.6224413311281625,-0.11747240241758067,0.44465654324872883,2.223573999424467,6.756713231743502,0.6754380234517698,-0.7275914589554495,3.951216679258399,1.9604230000742304,-0.38914260727122096,0.31689883832715693,5.549292151003921,2.5231670619190174,-0.256609003366446,0.5547710695282476,5.128622097346949,3.6380865768361774,-0.47218986297601356,0.4320942588344345,1.728622923375865,3.1936393654998203,0.3253496485222573,-0.4158988518672048,5.870173365030554,4.140925192997788,0.6755550059350838,-0.7917441289297428,8.65235301238523,8.282879649420405,-0.5213553009514184,-0.8226805125125285,2.008879516482971,1.7735349625322132,0.5993932444218287,0.42203451581888185,5.697840807110603,6.306755107360841,0.5226363937253986,-0.7702855319065602,8.290466250489395,3.0257780861963153,-0.6710752166803889,0.6961926692844248,3.180955470994586,7.668245595106421,0.11759747463067619,-0.06134121174828864,5.005206854816806,5.814372528479346,0.2450931977470716,0.2316479647607682,1.4766625020048603,6.844931419353514,0.3342766017894806,-0.8325410277450629,3.273962992405892,5.2513809179811295,0.16824654676261325,-0.1229058146149402,4.382690983470019,7.825562138683298,0.009533169095820415,0.26749949310605725,4.870078115117567,6.731981515415751,0.5322705649398136,-0.17449440164165697
7,3.7583483166129827,7.356176226841435,-0.342405017821167,-0.8196256808891976,4.672611778507625,3.115637394232984,0.0009004742056393121,0.2895136193955306,4.050131338818347,3.4229030007531382,0.1992639970725938,0.4597554989020765,3.225804225900744,1.6446741582905988,-0.1237888111185242,0.46841943858190327,2.2573459005970555,6.72033365879573,0.7580971595657173,-0.8056288721389337,3.931759548894838,1.9762679419905882,-0.39914268873682945,0.3393078631252584,5.5364617008355985,2.55090561539543,-0.2701180318962639,0.5961203357491414,5.105012604198149,3.659691289777899,-0.47194295135533704,0.4771550892503728,1.7448904058019779,3.17284442290646,0.345614863817349,-0.45535694306893215,5.903951115327308,4.1013379865513,0.7331825830246581,-0.848636634920439,8.626285247337659,8.24174562379478,-0.5438686550384402,-0.9224734418950581,2.0388491787040626,1.7946366883231573,0.6066292940461677,0.4381859946889026,5.723972626796873,6.268240830765513,0.5680074868741259,-0.8702855319065602,8.256912489655376,3.0605877196605364,-0.6771534903739922,0.7961926692844248,3.18683534472612,7.665178534519006,0.16345947767226351,-0.0713194140968338,5.017461514704159,5.825954926717385,0.3072209188421957,0.24110517235472698,1.4933763320943343,6.803304367966261,0.4342766017894806,-0.9325410277450629,3.282375319744023,5.245235627250382,0.17651941985064484,-0.1340132506402568,4.3831676419248105,7.838937113338601,0.024520958533214503,0.2885971696900922,4.896691643364558,6.723256795333668,0.6322705649398136,-0.15985358282287943
8,3.7412280657219243,7.315194942796975,-0.2901551097203676,-0.9196256808891976,4.672656802217907,3.1301130752027606,-0.005367657583306907,0.32951930404232477,4.060094538671977,3.445890775698242,0.18042760395329696,0.4893787451396235,3.2196147853448176,1.668095130219694,-0.12320293043546132,0.4694461716921353,2.2952507585753414,6.680052215188783,0.8160182025897187,-0.8679763832203164,3.9118024144579966,1.9932333351468512,-0.4019801063153977,0.35526671096646295,5.522955799240785,2.580711632182887,-0.2797495584894929,0.6340898546138546,5.081415456630382,3.6835490442404177,-0.46928975559926267,0.5210586771205358,1.7621711489928453,3.1500765757530136,0.3622275881234655,-0.47785937142062346,5.940610244478541,4.058906154805278,0.7582520202257268,-0.8940616358773358,8.599091814585737,8.195621951700026,-0.5489154592954388,-1.0083657228782508,2.069180643406371,1.8165459880576025,0.6033146675567533,0.4497747116719774,5.75237300114058,6.224726554170185,0.6109377117098216,-0.9702855319065602,8.223054815136676,3.1003973531247575,-0.6536071198791614,0.8961926692844248,3.1950083186097333,7.661612563814164,0.21733613843023422,-0.0852714694534781,5.032822560646269,5.838010185335121,0.3779570500018763,0.24831386261127258,1.5150901621838084,6.756677316579007,0.5342766017894806,-1.0325410277450628,3.2912012907365553,5.23853496471837,0.18416485474456912,-0.1445357362284031,4.384393689851471,7.853366971823106,0.03911022031193419,0.30849865562676115,4.928305171611548,6.715264116192524,0.7322705649398136,-0.14410715160395973
9,3.726720310235906,7.2692136587525145,-0.23069886133009268,-1.0196256808891977,4.672388419338742,3.146589040404877,-0.01037042678128455,0.3721194029848619,4.069115918869642,3.470359712955223,0.16095208393822094,0.51559014858473,3.2134546388230447,1.6915674388043007,-0.11844582953796486,0.45649661782536155,2.3360516687048274,6.636653396027767,0.8543504786131071,-0.9161718212300121,3.891703409142227,2.0109966706951745,-0.3994764943389443,0.36536639667974574,5.508968321316311,2.6124161249135796,-0.2863919539332786,0.6692737985463713,5.057950968850419,3.7096019780964444,-0.4654776777461523,0.5635584659691142,1.7802825283990187,3.1261836071819826,0.37532021399974225,-0.48668418519103723,5.978522845489827,4.014203073011411,0.7653610217295219,-0.933021934740745,8.571646041620966,8.145203665556114,-0.5397783699298548,-1.0837206352676194,2.099346376784209,1.8390347236412015,0.5932005620299337,0.45602620843922664,5.782919886726071,6.176212277574857,0.6513746622074394,-1.0702855319065603,8.190374459142717,3.145206986588979,-0.6144375407868241,0.9961926692844247,3.205875125531245,7.65734899034149,0.269457233975075,-0.09869642489096421,5.051720413146363,5.850425878465685,0.4604007514642138,0.2545186958698363,1.5418039922732825,6.705050265191754,0.6329161309759337,-1.132541027745063,3.300409533473784,5.23130817790695,0.19117785521651867,-0.15446012655024513,4.386349200867068,7.868791904604444,0.05327344814985284,0.32718111149078816,4.964918699858539,6.708058758612326,0.8322705649398136,-0.1287653196270658
