step,agent_0_x,agent_1_x,agent_2_x,agent_3_x,agent_4_x,agent_5_x,agent_6_x,agent_7_x,agent_8_x,agent_9_x,agent_0_y,agent_1_y,agent_2_y,agent_3_y,agent_4_y,agent_5_y,agent_6_y,agent_7_y,agent_8_y,agent_9_y,agent_0_vx,agent_1_vx,agent_2_vx,agent_3_vx,agent_4_vx,agent_5_vx,agent_6_vx,agent_7_vx,agent_8_vx,agent_9_vx,agent_0_vy,agent_1_vy,agent_2_vy,agent_3_vy,agent_4_vy,agent_5_vy,agent_6_vy,agent_7_vy,agent_8_vy,agent_9_vy
0,2.8357977169592727,3.879548086889512,0.1682958993790063,-0.01619965858394795,8.854654457042836,1.5039129589029792,-0.010012075491841521,-0.020915433417441925,8.721148958190257,4.848511728425125,-0.17076631403729242,0.07148827121814355,4.541570081368164,5.265903591656625,0.12767434447746903,-0.12715811071120467,1.8222820208694264,3.255057670895685,-0.017673898659616036,0.040016010208544006,6.4116464656491905,8.540923063073672,0.01780778797430314,-0.07576631759022363,4.179675940180726,3.755452690159954,-0.044608934036896024,-0.13571829255825793,7.875397099545143,8.291499541739546,-0.00025295820985424267,-0.060441106376777146,5.954520714879315,7.259885511581413,0.12614244292520932,0.019541701507150053,7.859920060886719,2.9311957640930237,-0.10954977839427449,0.20929822579470944
1,2.844212511928223,3.8787381039603144,0.26829589937900633,0.08380034141605205,8.854153853268244,1.502867187232107,-0.11001207549184153,0.07908456658255808,8.712610642488393,4.852086141986032,-0.27076631403729245,0.11555426532647989,4.5479537985920375,5.259545686121065,0.22767434447746904,-0.22715811071120467,1.8213983259364455,3.257058471406112,0.06919699050560303,0.140016010208544,6.412536855047906,8.53713474719416,0.03038712687507119,-0.17576631759022365,4.177445493478881,3.7486667755320413,-0.10854517415926096,-0.21851348713943322,7.875384451634651,8.288477486420707,-0.10025295820985425,-0.1361523517253153,5.960827837025576,7.260862596656771,0.12081262706754017,-0.08045829849284995,7.854442571967005,2.941660675382759,-0.2095497783942745,0.30929822579470945
2,2.8576273068971734,3.882928121031117,0.3682958993790063,0.18380034141605206,8.848653249493651,1.506821415561235,-0.21001207549184153,0.17908456658255809,8.699072326786528,4.857863855252356,-0.37076631403729243,0.15833988890406248,4.559337515815911,5.248187780585504,0.32598510331691904,-0.3271581107112047,1.8248581754617257,3.2640592719165396,0.15394029218834065,0.24001601020854402,6.414056211391659,8.528346431314649,0.013834329898158249,-0.27576631759022363,4.172018234770919,3.73774110117507,-0.1559343754196867,-0.28960796107968473,7.870371803724158,8.281669868834442,-0.20025295820985425,-0.1923987320783848,5.966868468378953,7.256839681732128,0.11090048169802921,-0.18045829849284994,7.843965083047292,2.9571255866724946,-0.30751997153227106,0.4092982257947094
3,2.8760421018661235,3.8921181381019196,0.4682958993790063,0.28380034141605204,8.83815264571906,1.515775643890363,-0.3100120754918415,0.2790845665825581,8.680534011084664,4.865780849697559,-0.4707663140372924,0.19976698622888928,4.575636770981757,5.231829875049944,0.42126890732418915,-0.4271581107112047,1.8325551900711428,3.276060072426967,0.23639201885274586,0.340016010208544,6.414747927886567,8.514558115435138,-0.027963177266662254,-0.3757663175902236,4.164221515999935,3.7232607031210856,-0.18947405578597296,-0.35087193144242224,7.860359155813665,8.272049932230523,-0.30025295820985426,-0.23113928779293,5.972413492463855,7.247816766807485,0.09872411580939963,-0.28045829849285,7.828589084470678,2.97759049796223,-0.40251703539583206,0.5092982257947094
4,2.899456896835074,3.9063081551727223,0.5583639525348509,0.383800341416052,8.822652041944467,1.5297298722194907,-0.4100120754918415,0.37908456658255807,8.656995695382799,4.875769199009004,-0.5707663140372924,0.23976255639833524,4.596700216347966,5.2104719695143835,0.5133556534729852,-0.5271581107112047,1.84437479101378,3.293060872937394,0.31639760162007,0.440016010208544,6.413349769023234,8.495769799555626,-0.08990687223401009,-0.4757663175902236,4.154747813210636,3.7057171065489647,-0.2115031731729785,-0.40397391758419215,7.845346507903172,8.260492967840877,-0.4002529582098543,-0.2542632165143953,5.977349698254325,7.233793851882843,0.08652646721316677,-0.38045829849284996,7.808463232700886,3.0030554092519655,-0.49437037273397333,0.6092982257947094
5,2.9273750944618167,3.925498172243525,0.6467775061042452,0.483800341416052,8.802151438169876,1.5486841005486187,-0.5100120754918415,0.47908456658255805,8.628457379680935,4.887757326828921,-0.6707663140372924,0.27825881984797285,4.622367999021615,5.184114063978823,0.6020870586997509,-0.6271581107112046,1.8601946710947834,3.315061673447821,0.3938120647710793,0.540016010208544,6.408854425411533,8.471981483676116,-0.1559017579005459,-0.5757663175902236,4.144172654551987,3.685518410669755,-0.22405610045422172,-0.4504007799878138,7.825333859992679,8.247779807015156,-0.4922919851402018,-0.26363164634137826,5.981676021614983,7.2147709369582005,0.07649573235531103,-0.48045829849284993,7.783744714064187,3.033520320541701,-0.5829210840501715,0.7092982257947094
6,2.9597139697670287,3.9496881893143274,0.7433554437074484,0.583800341416052,8.776650834395284,1.5726383288777466,-0.6100120754918414,0.579084566582558,8.59491906397907,4.90167026782132,-0.7707663140372923,0.31519327032037364,4.652472351956603,5.152756158443263,0.687316789662165,-0.7271581107112046,1.8798852743333374,3.3420624739582485,0.4685001723392631,0.6400160102085439,6.401059337516506,8.443193167796604,-0.22603215849024466,-0.6757663175902235,4.132969849529276,3.6629983716703647,-0.22890936845953602,-0.49147641255418656,7.8007192607356695,8.234598224698088,-0.5758278479058132,-0.2616663649972853,5.985500808232748,7.190748022033558,0.07077475238926115,-0.5804582984928499,7.754598659861679,3.0689852318314363,-0.6680221016516297,0.8092982257947093
7,2.996881741952401,3.9788782063851302,0.8433554437074484,0.683800341416052,8.746150230620692,1.6015925572068745,-0.7100120754918414,0.679084566582558,8.556380748277205,4.917429931337339,-0.8707663140372923,0.3465366873228627,4.686838191439711,5.116398252907703,0.7689105597037694,-0.8271581107112046,1.9033102829503006,3.374063274468676,0.5403365470563146,0.7400160102085439,6.389757729591994,8.409404851917094,-0.300320845589371,-0.7642155393608691,4.121524381106299,3.638424551042655,-0.2276224783995063,-0.5283787134469293,7.771927868340379,8.221514906448224,-0.6531597267021596,-0.2507269062328585,5.989039545852211,7.161725107108916,0.07146243788051583,-0.6804582984928499,7.721197554779097,3.1094501431211716,-0.749711140907982,0.9092982257947093
8,3.0390495141377736,4.0130682234559325,0.9420385036930631,0.7838003414160519,8.7106496268461,1.6355467855360024,-0.8100120754918414,0.779084566582558,8.51284243257534,4.934756765703482,-0.9707663140372923,0.36328707744582167,4.725283719424899,5.075040347372143,0.8467461935201783,-0.9271581107112046,1.9303271103031163,3.411064074979103,0.6092057619745918,0.8400160102085439,6.374741687312525,8.37119407494905,-0.37798834728047936,-0.8446322298747704,4.110143257186324,3.612005615370309,-0.22157376898830022,-0.5621546061854459,7.739269882005271,8.20897856113658,-0.7264559642152036,-0.23294864476469587,5.992612667746237,7.127702192184273,0.07880107924350631,-0.7804582984928499,7.683711997733698,3.1549150544109072,-0.8182341168985657,1.0092982257947094
9,3.0861514393224265,4.052258240526735,1.031321735113101,0.8838003414160519,8.670149023071508,1.6745010138651304,-0.9100120754918414,0.879084566582558,8.464304116873475,4.952921119575773,-1.0707663140372923,0.36931355213450917,4.7676210291009085,5.028682441836583,0.896213921380785,-1.0271581107112047,1.960787398401846,3.45306487548953,0.6750024051522712,0.9400160102085439,6.355842269948502,8.328962463455312,-0.45820105490069557,-0.9211210867391962,4.0990645687369085,3.5838978850610363,-0.21199213965570526,-0.5937329574931793,7.702947083794511,8.197331128898346,-0.7977748950907092,-0.21032489418497174,5.9965527217084125,7.08867927725963,0.08577759847772073,-0.8804582984928498,7.642800291888769,3.2053799657006428,-0.8408679258085263,1.1092982257947095
