step,agent_0_x,agent_1_x,agent_2_x,agent_3_x,agent_4_x,agent_5_x,agent_6_x,agent_7_x,agent_8_x,agent_9_x,agent_0_y,agent_1_y,agent_2_y,agent_3_y,agent_4_y,agent_5_y,agent_6_y,agent_7_y,agent_8_y,agent_9_y,agent_0_vx,agent_1_vx,agent_2_vx,agent_3_vx,agent_4_vx,agent_5_vx,agent_6_vx,agent_7_vx,agent_8_vx,agent_9_vx,agent_0_vy,agent_1_vy,agent_2_vy,agent_3_vy,agent_4_vy,agent_5_vy,agent_6_vy,agent_7_vy,agent_8_vy,agent_9_vy
0,5.369055185410382,2.3701258714195896,0.12003606482830885,-0.13223421006782995,5.444980581307195,1.6525002132263893,0.1338283016492361,0.02581577842144972,2.9422681877948,4.3377608661873195,0.053743859796778905,-0.16410092767376308,8.42924409054694,7.24640271795036,0.0836659202529986,0.03603160021811472,2.786736809054681,8.976033542650654,0.09761899143617238,-0.1701210289099147,5.658741577819442,5.527511665058871,0.045994452839731755,-0.11411093118838551,8.338369948863413,1.3461769838439175,-0.07763542031215269,0.0041496960275020645,6.245928211406358,3.0400971205566574,0.08440578535701251,0.13279316310575182,6.491662178563637,4.4644182233613625,-0.15952048810601385,-0.1430583636047716,8.766111827975065,5.671601369406254,-0.23132915472397977,-0.06222111262090195
1,5.375056988651797,2.363514160916198,0.13352325283611105,-0.1673357440874772,5.451671996389657,1.6537910021474618,0.11988191935893015,0.12581577842144973,2.944955380784639,4.329555819803631,-0.0013947146925462547,-0.2641009276737631,8.43342738655959,7.248204297961266,0.10797622098754156,-0.06396839978188529,2.7916177586264896,8.967527491205159,0.1976189914361724,-0.25513134417945943,5.661041300461429,5.521806118499452,0.12801179009096347,-0.21411093118838553,8.334488177847804,1.3463844686452926,-0.17763542031215268,0.10414969602750207,6.250148500674209,3.046736778711945,0.13806574821316733,0.13911680730580528,6.4836861541583355,4.4572653051811235,-0.25952048810601386,-0.2430583636047716,8.754545370238866,5.668490313775209,-0.3313291547239798,-0.16222111262090194
2,5.381733151293602,2.3551473737118243,0.14636487819382638,-0.20183296162078787,5.457666092357604,1.6600817910685342,0.10593069943515991,0.22581577842144973,2.944885645050012,4.316350773419943,-0.05499684622791548,-0.3641009276737631,8.438826197608966,7.245005877972171,0.1312663506950139,-0.1639683997818853,2.8014987081982983,8.954770923996186,0.29761899143617243,-0.33715517686036245,5.6674418899659775,5.511100571940032,0.2075056183500604,-0.3141109311883855,8.325606406832197,1.3515919534466676,-0.2755734890107281,0.20414969602750208,6.257051788084867,3.053692619077235,0.18989436763415035,0.1449099052471954,6.4707101297530345,4.445112387000885,-0.3595204881060139,-0.3430583636047716,8.737978912502667,5.660379258144164,-0.4313291547239798,-0.262221112620902
3,5.3890513952032935,2.3450557256307847,0.15860309078694243,-0.23641576900961178,5.462962627329362,1.6713725799896066,0.09191921536704695,0.3258157784214497,2.942135802738616,4.298145727036255,-0.10703285498370677,-0.4641009276737631,8.445389515143717,7.236807457983077,0.15353386947802952,-0.2639683997818853,2.816379657770107,8.937913165153168,0.3976189914361724,-0.4160606469523025,5.677817170883481,5.4953950253806125,0.2843875640625175,-0.4141109311883855,8.31182773238166,1.3617994382480427,-0.3700668534842322,0.3041496960275021,6.266546506466574,3.060938114339595,0.23983923172860214,0.15015058936785633,6.452734105347734,4.427959468820646,-0.45952048810601387,-0.4430583636047716,8.716412454766468,5.647268202513119,-0.5313291547239798,-0.36222111262090195
4,5.396981549742641,2.333234937180304,0.17031055375066878,-0.2720047879084184,5.467558588097714,1.687663368910679,0.07776647437796838,0.4258157784214497,2.9367841599894304,4.274940680652567,-0.15748187390209595,-0.5641009276737631,8.453066208617619,7.223609037993983,0.1747785859993006,-0.36396839978188533,2.836260607341915,8.917110132805552,0.4976189914361724,-0.4917272871611993,5.692036549086606,5.474689478821193,0.358582231835208,-0.5141109311883855,8.293324389707449,1.3770069230494177,-0.46094054945627017,0.40414969602750206,6.2785384680530045,3.0684456438079875,0.28785556924001743,0.15481993264030064,6.429758080942433,4.405806550640407,-0.5595204881060138,-0.5430583636047716,8.68984599703027,5.629157146882074,-0.6313291547239798,-0.46222111262090193
5,5.405497077430175,2.319634697784883,0.1816097596918831,-0.30996842638204125,5.471446911816613,1.7089541578317515,0.06334652567805724,0.5258157784214497,2.9289100662943257,4.246735634268879,-0.20633524639866016,-0.664082672064019,8.461805137917583,7.205410618004889,0.19500044959428048,-0.4639683997818853,2.861141556913724,8.892523768447493,0.5976189914361724,-0.5640459999146306,5.709965660678367,5.448983932261774,0.43002882317233715,-0.6141109311883854,8.270277362234635,1.3972144078507929,-0.5480325673189884,0.504149696027502,6.292931246515005,3.0761866404400027,0.3339072970380209,0.15890356080191928,6.401782056537132,4.378653632460169,-0.6595204881060138,-0.6430583636047715,8.658279539294071,5.606046091251029,-0.7313291547239797,-0.5622211126209019
6,5.414577565414769,2.3041362764657807,0.19270683855541898,-0.352520522550131,5.474614238100515,1.735244946752824,0.048454227001706665,0.6258157784214496,2.9185933039743928,4.213531500665678,-0.25360015346155873,-0.7587721350667187,8.471555160397298,7.182212198015795,0.21419754146677386,-0.5639683997818853,2.8910225064855326,8.864321468451761,0.6976189914361723,-0.6329189853682414,5.731467101836984,5.418278385702354,0.49868229758159544,-0.7141109311883854,8.242875733868686,1.422421892652168,-0.6311934020737979,0.604149696027502,6.309626611366906,3.0841318184800985,0.3779680236362749,0.16239458694346756,6.368806032131832,4.34650071427993,-0.7595204881060138,-0.7430583636047715,8.621713081557871,5.577935035619984,-0.8313291547239797,-0.6622211126209019
7,5.42421290734254,2.286510250338274,0.2039556388975998,-0.4035291216698734,5.477036949450601,1.7665357356738964,0.032740614229581494,0.7258157784214496,2.905913296301315,4.175592893912342,-0.2993033664918222,-0.8479256538580889,8.482265037470636,7.154013778026701,0.2323641573545171,-0.6639683997818853,2.925903456057341,8.832675519183349,0.7976189914361723,-0.6982596438633308,5.756401216716063,5.382572839142935,0.5645138190909953,-0.8141109311883854,8.211316063764997,1.452629377453543,-0.7102855601988057,0.704149696027502,6.32852501254872,3.092251547827272,0.4200215282334537,0.1652980413625293,6.330830007726531,4.309347796099692,-0.8595204881060138,-0.8430583636047715,8.580146623821673,5.544823979988939,-0.9282898057928322,-0.7622211126209019
8,5.43441068928742,2.26633379425478,0.21598796094997771,-0.4703408171645792,5.47867398016208,1.8028265245949688,0.01558178166421902,0.8258157784214496,2.8909481279767237,4.133196611219438,-0.3434932212778359,-0.9313569150807515,8.493883245338361,7.120815358037606,0.24948902759627722,-0.7639683997818852,2.9657844056291496,8.797762536990183,0.8976189914361723,-0.7599923590755328,5.784626907670613,5.341867292583516,0.6275102267226476,-0.9141109311883854,8.175801785755057,1.487836862254918,-0.7851830436467467,0.804149696027502,6.349526088960393,3.1005164498953985,0.46006073748507603,0.16763667047895975,6.287853983321231,4.2671948779194535,-0.9595204881060138,-0.9430583636047715,8.53373213353203,5.506712924357894,-1.0203476931102404,-0.861810068768807
9,5.445210087334918,2.2428167533965513,0.22999886285233087,-0.5684444842325005,5.479453069245291,1.8441173135160414,-0.004206736426786314,0.9258157784214496,2.873773466912832,4.0866287654654,-0.3862396508548124,-1.0089728465469219,8.506357696718176,7.082616938048512,0.26555321205386606,-0.8639683997818852,3.0106653552009583,8.759762919036406,0.9976189914361723,-0.8180523758040041,5.816002419006745,5.296161746024097,0.6876718355287497,-1.0141109311883854,8.13654263357272,1.5280443470562932,-0.8557707830581303,0.904149696027502,6.372529125834647,3.1088982834193466,0.4980840440725064,0.16945752122565383,6.23987795891593,4.220041959739215,-1.0595204881060138,-1.0430583636047714,8.482714748876518,5.463622420919453,-1.107433299761344,-0.9566002176325864
