step,agent_0_x,agent_1_x,agent_2_x,agent_3_x,agent_4_x,agent_5_x,agent_6_x,agent_7_x,agent_8_x,agent_9_x,agent_0_y,agent_1_y,agent_2_y,agent_3_y,agent_4_y,agent_5_y,agent_6_y,agent_7_y,agent_8_y,agent_9_y,agent_0_vx,agent_1_vx,agent_2_vx,agent_3_vx,agent_4_vx,agent_5_vx,agent_6_vx,agent_7_vx,agent_8_vx,agent_9_vx,agent_0_vy,agent_1_vy,agent_2_vy,agent_3_vy,agent_4_vy,agent_5_vy,agent_6_vy,agent_7_vy,agent_8_vy,agent_9_vy
0,2.7715461560480072,7.97213761303808,0.012015746601827929,0.02558327238137645,7.124214859366168,5.142659721413465,-0.1609598495271334,-0.0615159582906626,4.536172838635644,2.263090238631093,0.08879246960036626,-0.014583842000019373,6.031802208985241,5.635189768279393,-0.07002124101250373,-0.17025426473934785,3.6154957744278917,2.1602733631633826,-0.0003161416396197103,0.15124783641398798,1.197450147247794,2.6406370898229383,0.058888684608135934,0.18385437566665894,1.015234309370325,5.131065261285211,0.14081172702977837,0.24568732084125666,7.956397909199851,8.381539237141723,-0.10310925265681659,-0.10915348847272682,1.2270643165674122,1.6884741838929989,-0.016563856286592987,0.012122634192283932,7.535311964006623,5.533334504609757,0.09370374616362738,0.19357071735412318
1,2.7721469433780985,7.973416776657149,0.11201574660182793,-0.07441672761862356,7.116166866889811,5.139583923498932,-0.2609598495271334,-0.04465982584294302,4.5406124621156625,2.262361046531092,0.06567787031285634,0.03744639352892655,6.028301146934616,5.626677055042426,-0.17002124101250374,-0.2702542647393479,3.6154799673459106,2.167835754984082,0.0996838583603803,0.16805132901967418,1.2003945814782009,2.6498298086062713,0.055958043806348556,0.28385437566665894,1.022274895721814,5.143349627327273,0.23551192043492974,0.34568732084125664,7.951242446567011,8.376081562718086,-0.05361987968814288,-0.20915348847272683,1.2262361237530826,1.689080315602613,0.08343614371340702,0.0915012808044513,7.539997151314805,5.5430130404774625,0.1429065221188276,0.2935707173541232
2,2.77774773070819,7.9696959402762175,0.21201574660182793,-0.17441672761862356,7.103118874413455,5.137350932206784,-0.36095984952713345,-0.02978381780919058,4.543896355631305,2.2642333662075385,0.047257691124604845,0.08929583028887528,6.019800084883991,5.613164341805458,-0.27002124101250374,-0.37025426473934786,3.62046416026393,2.176238321435066,0.19585977336320318,0.1816957694918002,1.2031924836685184,2.664022527389604,0.051015718676243535,0.3838543756666589,1.0340504917435605,5.160633993369336,0.3259523606128472,0.4456873208412566,7.948561452582603,8.36562388829445,-0.002001834119676686,-0.30915348847272683,1.230407930938753,1.6936553796428355,0.18343614371340702,0.1644774646957477,7.5471424774207465,5.557691576345168,0.18968335624911475,0.3935707173541232
3,2.7883485180382817,7.9609751038952865,0.31201574660182796,-0.27234795768683034,7.085070881937098,5.135861741316325,-0.4609598495271334,-0.0013133969717882346,4.546259240187536,2.2686981577219822,0.03355310658566823,0.1407689471635701,6.006299022833367,5.59465162856849,-0.3700212410125038,-0.47025426473934784,3.63025714893209,2.185323109909656,0.26527375718507207,0.19518267488778485,1.2057432696023305,2.683215246172937,0.044317712284718265,0.4838543756666589,1.050348109774203,5.182918359411398,0.412759140712716,0.5456873208412566,7.948461360876619,8.350166213870814,0.050856464897275834,-0.4091534884727268,1.2395797381244233,1.701879252877623,0.28343614371340703,0.22882688953476749,7.5566266452332025,5.577370112212875,0.2353865319130628,0.49357071735412317
4,2.803949305368373,7.947357706010945,0.41055015779376824,-0.3673743255895861,7.062022889460742,5.135796071467736,-0.5609598495271334,0.0326407703942396,4.547936895516819,2.275736605080161,0.023900117973016402,0.19153810338114519,5.987797960782741,5.571138915331523,-0.47002124101250375,-0.5702542647393478,3.643520836791344,2.195082243654045,0.3144962920800153,0.20238719484508885,1.2079591552165665,2.70740796495627,0.03677698264280389,0.5838543756666589,1.0709860668098388,5.2102027254534615,0.4958721434898156,0.6456873208412566,7.951004184121483,8.329708539447179,0.1072656152592906,-0.5091534884727268,1.2537515453100938,1.7133205973543613,0.38343614371340706,0.2867951603134235,7.568395971828855,5.602048648080581,0.28137195345141575,0.5935707173541231
5,2.8244768132580615,7.928988989731466,0.5060227379882415,-0.4594296820921191,7.033974896984385,5.1374281099874475,-0.6609598495271334,0.0692867312020399,4.549131901415469,2.285313510249218,0.017417086163686417,0.2418046911153676,5.964296898732115,5.542626202094556,-0.5700212410125037,-0.6702542647393478,3.6592456513953446,2.2052016033963,0.3381219415918294,0.20784092559219255,1.2097980043487067,2.736600683739603,0.029281253017578827,0.6838543756666589,1.0957796739843295,5.242487091495525,0.5748681521243829,0.7431621104607024,7.956367464884448,8.304250865023542,0.16897872069943037,-0.6091534884727268,1.2729233524957642,1.7276603553700325,0.48343614371340704,0.3349721224506458,7.582464569501426,5.631727183948287,0.32714840110518617,0.6935707173541231
6,2.8497779501574736,7.90601750562686,0.5981706307017882,-0.5482443996233233,7.000926904508028,5.140892446547549,-0.7609030045774111,0.10745548935595531,4.5500027557236535,2.297403744804986,0.014730104679392479,0.28852242426012775,5.93579583668149,5.509113488857588,-0.6700212410125037,-0.7702542647393478,3.676151748474936,2.215593649675909,0.3445632203474942,0.2170864456772889,1.2112620669995855,2.7707934025229357,0.022683956123982177,0.7838543756666588,1.1245230815905487,5.27964519701856,0.6499939536876459,0.8345378309616485,7.964816400919419,8.273793190599905,0.23555815795528975,-0.7091534884727267,1.2970951596814344,1.7444089614925649,0.583436143713407,0.3769585610826572,7.5988219895566855,5.666405719815994,0.37369689878203555,0.7935707173541231
7,2.879686481692563,7.878605285645694,0.6869647429072936,-0.633362377480913,6.962881754279158,5.146265221015347,-0.8609030045774111,0.1647861096448042,4.550739260957624,2.311829866017993,0.016196324924157762,0.3317815025243642,5.902294774630865,5.470600775620621,-0.7700212410125037,-0.8702542647393477,3.693379909492311,2.226447971959774,0.3382456957355443,0.23665039031506432,1.2123962648057847,2.8099861213062685,0.016249283053074583,0.8838543756666588,1.157022779274931,5.321372088566642,0.7189491009540339,0.9200997382530608,7.976594308817184,8.238335516176269,0.312830590997816,-0.8091534884727267,1.3262669668671048,1.7632568895466978,0.683436143713407,0.4107595117290576,7.617506834495788,5.7060842556837,0.4211773568031995,0.8884863577082796
8,2.914034718837928,7.8469371667716485,0.7721537933433135,-0.7149066396517045,6.919836604050287,5.154504526497587,-0.9609030045774111,0.2371314200944044,4.551549077203831,2.328418941144211,0.019241373116301204,0.37289504007433677,5.8637937125802395,5.427088062383654,-0.8700212410125037,-0.9702542647393477,3.7102921942790883,2.238280491475527,0.33025782247933777,0.2639037826538171,1.2132087289584383,2.8541788400896015,0.009780569769535764,0.9838543756666588,1.1929702343226327,5.367377075479295,0.782610729915597,0.9999688595661559,7.992235838367074,8.197877841752632,0.4033684788094768,-0.8871715577399997,1.360438774052775,1.7837948651331508,0.783436143713407,0.43949552788334684,7.6385657023359474,5.750508573569114,0.4684928291676252,0.9676953516200227
9,2.9526424085050937,7.811191834789064,0.8537920818412383,-0.7928590305608995,6.871791453821417,5.166361097502307,-1.060903004577411,0.31311266751948374,4.552511145859646,2.347063693147928,0.023860069612191823,0.4114609886798742,5.820292650529614,5.378575349146686,-0.9700212410125036,-1.0702542647393478,3.726805085403055,2.251475680608218,0.3247570003375712,0.3013517895221795,1.2136977574469152,2.9033715588729345,0.0032098133341414772,1.0838543756666588,1.2321007708184126,5.417375518457603,0.8397064959831019,1.0728705018886961,8.012404262307548,8.153519263865633,0.5033684788094768,-0.929361608818796,1.3996105812384454,1.8057696415273181,0.883436143713407,0.46416475190716583,7.661990343794328,5.798893341150115,0.5096616142628401,1.0346771738722964
10,2.9953320125971556,7.771548883261019,0.9504023001277526,-0.8352744289201982,6.818746303592547,5.182016730878281,-1.1609030045774111,0.38520877690974253,4.5537041493402555,2.3676367425819214,0.031082890430616048,0.4462230016384008,5.771791588478989,5.325062635909719,-1.0121921768704518,-1.107008128733595,3.7430429354199335,2.266543270084327,0.321429733093113,0.34520381479264156,1.2138582481136222,2.9575642776562674,-0.0036983575447456993,1.1838543756666589,1.2740860956175677,5.471019043552038,0.8995314395255823,1.1395648986229339,8.037572686248023,8.107051183424693,0.6033684788094767,-0.9460832627570895,1.4437823884241157,1.8289778791226765,0.9834361437134069,0.4862071217496951,7.687473424507471,5.850627199843729,0.5458112561342924,1.0886434517100496
11,3.042852127603543,7.729785161815009,1.0497482643210967,-0.858227152423311,6.7607011533636765,5.2012771697237685,-1.2609030045774112,0.4534512195176222,4.555258293861787,2.3899478926638413,0.0420360068475472,0.47623787418936514,5.721181979635467,5.269712229473039,-1.016448060218421,-1.1031016910866418,3.7591144220745893,2.283803460823959,0.31621901867839725,0.38969645886422055,1.213673330236385,3.0167569964396,-0.011548438273276583,1.276458750552218,1.3190626675938468,5.527997288483184,0.9341843075665544,1.1735841169240477,8.067741110188496,8.059747020286839,0.6919595716344127,-0.9316556008613376,1.492954195609786,1.8532882352101612,1.0788835528663916,0.5045699061353762,7.714763987314186,5.905059372429232,0.5779620104668348,1.1223650030091448
12,3.095339540819598,7.686873804193843,1.1429403112018188,-0.8443284042639024,6.697656003134806,5.223949730699649,-1.3609030045774113,0.5182110044545271,4.557360094204164,2.41375978637331,0.05527108261935582,0.5022046376857641,5.670359576624546,5.2145571449187065,-1.022470583261133,-1.0975217111135607,3.774925373008509,2.30328828376717,0.31060498347434434,0.4328084835290994,1.213095908322721,3.080579933967211,-0.01895077189048697,1.3612220390501428,1.3657718829721746,5.586676494329386,0.935213999929916,1.1727637333815737,8.102339088770217,8.013164240243771,0.7610074816094645,-0.89304861147764,1.5468983732531056,1.87851673051693,1.1404652539066595,0.532517814775284,7.743662087837527,5.961177622579689,0.6082530939219206,1.146093939919774
13,3.152486556379689,7.644657383980649,1.2176801786506255,-0.8083230324548967,6.629610852905935,5.249860280922376,-1.394162021642882,0.553454837731709,4.560123648335131,2.438870018257598,0.06878170321338048,0.5259054128918531,5.619236047461489,5.159681059363028,-1.0261098458935098,-1.0941200044603872,3.7904556221822263,2.324928707943625,0.306380010674924,0.4732651600122537,1.2121483697281967,3.148641035919718,-0.025636462472285525,1.4377533181372095,1.4125325829686703,5.645314680998465,0.9343491764532537,1.1734528607750405,8.14038946285069,7.96851180966989,0.8087826071130045,-0.8456828685558108,1.6039216359484385,1.9051426212556941,1.167214835005216,0.554381817718323,7.774074742533623,6.018482319575678,0.6374951088068693,1.1673957026794595
14,3.2133705653122204,7.604241232357904,1.2673312828624328,-0.7587998547119386,6.559902751823791,5.277533022808962,-1.387687132918044,0.5694948824473306,4.5635627334958,2.465165288902191,0.0538649121915566,0.5451549474987867,5.5679305551668135,5.104975059140009,-1.0412509598398942,-1.0797205372838374,3.8057746227159726,2.348591965944238,0.3068813166573945,0.5104463645696725,1.2108665466045825,3.2205287018265785,-0.03316851130240149,1.499633238447982,1.459250041791333,5.703987324037216,0.928733838594686,1.1779021423909457,8.180828593206341,7.926227666242099,0.8365053472863444,-0.8031881453550127,1.6622823776986992,1.9328617121416103,1.1773373323849958,0.5691435219247897,7.805949497973966,6.07685210470965,0.6608036467073172,1.1702508409738583
15,3.2767371294553422,7.566301239622307,1.2967367158019623,-0.7021946348709351,6.490518395177888,5.306007766931328,-1.3818406025682015,0.5835379585716336,4.566255979105378,2.4924230362771302,0.039090042809175156,0.5547892731521012,5.515868007174819,5.050989032275817,-1.05267927483038,-1.068581463596756,3.821118688548842,2.3741142841727214,0.30774736730310354,0.5460710772752847,1.2092081210394625,3.2955103637489778,-0.04212286918719782,1.499408437981939,1.5056867337210673,5.762882431156764,0.9201933516659719,1.1845860861709228,8.222653860570658,7.8860682589743485,0.8513326180921801,-0.7646218838250902,1.721149244317949,1.9613188882378498,1.2282943147591872,0.625052541633423,7.838989680309332,6.135364646758343,0.6745676004526823,1.1516508390426679
16,3.3415739652454404,7.53119150787876,1.3110011339867196,-0.6422339298290498,6.421426365049478,5.33518466485991,-1.376404376252677,0.5962474260174877,4.568210481245837,2.5201624999347354,0.023832167187856336,0.5567349794227364,5.4632340434333,4.997559959095979,-1.062952912614274,-1.0583624641703953,3.8365060569139975,2.4014178380364855,0.29855430005046757,0.5822139748811807,1.2071019775801026,3.3704807856480747,-0.057203317348926266,1.498908863301661,1.551696401304366,5.8221117354653105,0.9160378895569108,1.187802418290231,8.265220491475267,7.847837164783094,0.8655076352702387,-0.7279941232955721,1.7825639600559084,1.992571515319521,1.230715498270802,0.6566980065305789,7.872718060331966,6.192947188710476,0.67638101551809,1.1182775755643888
