step,agent_0_x,agent_1_x,agent_2_x,agent_3_x,agent_4_x,agent_5_x,agent_6_x,agent_7_x,agent_8_x,agent_9_x,agent_0_y,agent_1_y,agent_2_y,agent_3_y,agent_4_y,agent_5_y,agent_6_y,agent_7_y,agent_8_y,agent_9_y,agent_0_vx,agent_1_vx,agent_2_vx,agent_3_vx,agent_4_vx,agent_5_vx,agent_6_vx,agent_7_vx,agent_8_vx,agent_9_vx,agent_0_vy,agent_1_vy,agent_2_vy,agent_3_vy,agent_4_vy,agent_5_vy,agent_6_vy,agent_7_vy,agent_8_vy,agent_9_vy
0,7.172569869657862,1.169747653113291,-0.05990552952211738,0.1526214744863913,2.57953958062543,7.0780707948042805,0.0007332509687606459,-0.05710996132259549,1.0362754450480973,5.099225998088654,0.19378628849563406,-0.05439965494584298,8.342831145623716,6.7112388178955475,-0.08723668959662162,-0.13527365450845183,4.536431900061008,4.472309020304666,0.11733751956427843,0.06625849842778578,7.447915307874101,5.170465760483901,0.022594664242600454,-0.13782092654783645,1.9050783396992368,7.631344917686084,-0.06107627129557554,0.08270810124714853,2.5893551070219796,7.858622135034813,-0.0008143611778809526,0.08324701100047442,3.6024810413171893,2.3140290873715674,0.06775877318397619,-0.12368359107980642,4.080229971661125,8.55343026611683,0.24628764247056167,-0.11310863587156478
1,7.169574593181756,1.1773787268376106,-0.1599055295221174,0.22850461266617034,2.579576243173868,7.0752152967381505,0.10073325096876065,0.005548861213873019,1.045964759472879,5.096506015341362,0.29378628849563404,-0.14063228138398387,8.338469311143886,6.704475135170125,-0.18723668959662162,-0.1719078046558899,4.542298776039222,4.475621945226055,0.1966402417799309,0.12811331391087905,7.449045041086231,5.163574714156509,-0.07740533575739955,-0.22076109969694535,1.902024526134458,7.635480322748442,0.013862639903994167,0.12764606652100566,2.5893143889630856,7.862784485584837,0.04387039462427359,0.09179769217427584,3.605868979976388,2.307844907817577,0.1677587731839762,-0.12482062967950616,4.092544353784653,8.547774834323253,0.34628764247056165,-0.21310863587156478
2,7.16157931670565,1.188803957470919,-0.25990552952211743,0.3024236705122397,2.584612905722306,7.075492739798844,0.20073325096876066,0.06703453321094333,1.0606540738976606,5.089474401272162,0.393786288495634,-0.22377183206986645,8.329107476664054,6.695879744937331,-0.28723668959662163,-0.2075843376396698,4.552130788128219,4.482027610921599,0.27372441951239856,0.1890766704057826,7.445174774298361,5.152536659171662,-0.17740533575739956,-0.30276685082991045,1.9027176581296577,7.6418626260744915,0.08410471701619204,0.1644832926734257,2.5915079086942994,7.86737437019355,0.08965138415197593,0.10086169823463771,3.614256918635587,2.3016038763336018,0.26775877318397623,-0.12560849830964718,4.1098587359081815,8.537119402529674,0.44628764247056163,-0.3131086358715648
3,7.148584040229544,1.203925140996531,-0.3599055295221174,0.3742984261331961,2.594649568270744,7.078844466459391,0.3007332509687607,0.125800725408743,1.0803433883224423,5.078285809668669,0.493786288495634,-0.299488983234875,8.314745642184224,6.685500528055347,-0.3872366895966216,-0.23815438275323333,4.565817009103839,4.491481444441888,0.3481568342825249,0.24905863642445936,7.436304507510491,5.137398316630166,-0.27740533575739956,-0.38300243938047807,1.9069228939804672,7.650086790708163,0.15541911745068607,0.18816711184819224,2.595990477901898,7.872417455105282,0.13597173909048302,0.11380743219908092,3.6276448572947855,2.2953234514181196,0.3677587731839762,-0.1261254011978409,4.13217311803171,8.521463970736097,0.5462876424705616,-0.41310863587156477
4,7.130588763753438,1.2226400623031908,-0.4596168105832899,0.44422497413734646,2.609686230819182,7.0851345027298285,0.40073325096876067,0.18100179094905675,1.105032702747224,5.063311360506925,0.593786288495634,-0.3557163692326472,8.295383807704393,6.673592808917686,-0.4805513015083953,-0.2635416251896423,4.583224850817965,4.5039343762631106,0.4197795576235131,0.3079016828512324,7.422434240722621,5.118248194661142,-0.37740533575739954,-0.46092623198110977,1.9146938498530015,7.659495146300572,0.22660273337361392,0.20549924251873972,2.602789064856422,7.878107826715236,0.1770290336976455,0.1341121910458407,3.6460327959539844,2.2890171813582274,0.4677587731839762,-0.12628748360779274,4.159487500155238,8.500808538942518,0.6462876424705616,-0.5131086358715647
5,7.107607923224273,1.244851311010058,-0.5566981380216444,0.5122405674276754,2.62972289336762,7.094184592277282,0.5007332509687606,0.23438743013973057,1.1347220171720056,5.045525542045293,0.693786288495634,-0.37584695585679273,8.271356242628974,6.6604157276582034,-0.5573621681027099,-0.29033827011571345,4.604213828699141,4.519329460405672,0.4880130237718896,0.36445520162335765,7.403563973934752,5.095201883062086,-0.4774053357573995,-0.5375826033361666,1.9260239865216822,7.669770108426509,0.2880604925155359,0.21775265139778138,2.6116405165413044,7.884813436267528,0.21266762534479364,0.16536982640083644,3.6694207346131833,2.282702807177838,0.5677587731839762,-0.1257290859216838,4.1918018822787655,8.47515310714894,0.7462876424705616,-0.6131086358715647
6,7.07977301632319,1.270463339381442,-0.6508784656755293,0.578156247359316,2.654759555916058,7.105903963784268,0.6007332509687606,0.28524052161807834,1.1694113315967873,5.026733194252453,0.7937862884956339,-0.3767243238412962,8.243488134223838,6.645898814152417,-0.627832536964862,-0.3153897685287994,4.6286144798877356,4.537552220486839,0.5526265508314446,0.41601357102147474,7.379693707146882,5.068322752895278,-0.5774053357573995,-0.6109884890325777,1.9404270111474589,7.6806577409963985,0.33921585106846863,0.22945817587216377,2.6222738978085443,7.89308192758757,0.24424955169061885,0.20453778489883756,3.697808673272382,2.276416352881754,0.6677587731839761,-0.12355892345998574,4.229116264402293,8.444497675355361,0.8462876424705615,-0.7131086358715647
7,7.047229093039414,1.2993711517494078,-0.7418732409707869,0.64173338673691,2.684796218464496,7.120165989865172,0.7007332509687606,0.3275847579919797,1.209100646021569,5.007896978060389,0.8937862884956339,-0.3630808504545317,8.212096507375595,6.630129325725977,-0.6920133819870635,-0.3386928704856437,4.656245807429308,4.558352899037913,0.6138877457758264,0.46237985133878123,7.350823440359012,5.037773328443649,-0.6774053357573995,-0.6789718302496187,1.9573878037008823,7.692130649790006,0.38421600782868437,0.2441177385791111,2.634486375393075,7.903308816832512,0.27206554929117427,0.24875880166347836,3.7311966119315807,2.2702384067087547,0.7677587731839761,-0.1178308496693163,4.271430646525821,8.408842243561782,0.8723560855304828,-0.8131086358715647
8,7.010135430990875,1.3314578210862533,-0.8297803466550673,0.7026494827089712,2.719832881012934,7.136545227764771,0.8007332509687606,0.3570894654476148,1.2537899604463507,4.989742935537662,0.9937862884956339,-0.33789972982045274,8.177495838276242,6.613194682201695,-0.7486311784081146,-0.35927917038188395,4.686940194718099,4.581471891604852,0.6701575583597498,0.5043449187254084,7.316953173571141,5.0038247369311675,-0.7774053357573995,-0.7300291868456118,1.9765986040923165,7.704336536718962,0.4247894825935083,0.2577346551163959,2.648089652857634,7.915746756915686,0.29758084336618645,0.2904286055212817,3.7695845505907797,2.264346864225289,0.8677587731839761,-0.11218508691284944,4.315048450802345,8.368186811768204,0.8622195125138393,-0.9131086358715647
9,6.968646413658122,1.366590295221702,-0.9145822530023421,0.7606893505869314,2.759869543561372,7.1543997010371525,0.9007332509687606,0.37710212130183995,1.3034792748711324,4.972847949046639,1.093786288495634,-0.30113073310490707,8.140064279355837,6.595230723682601,-0.797748546867816,-0.37347325657592234,4.720448072636087,4.606689137541122,0.721837551035531,0.5423022323822154,7.278082906783271,4.9673232775888865,-0.8774053357573994,-0.7732351931341402,1.9978380782219918,7.717223269474782,0.4574349048137384,0.27049387422640797,2.6629686950259432,7.93026818719175,0.3199206508169578,0.3274326591139636,3.8129724892499786,2.2587376098796463,0.9677587731839761,-0.1071959393540411,4.3581594264280366,8.322531379974626,0.8681848478084436,-0.9876021275211924
