step,agent_0_x,agent_1_x,agent_2_x,agent_3_x,agent_4_x,agent_5_x,agent_6_x,agent_7_x,agent_8_x,agent_9_x,agent_10_x,agent_11_x,agent_12_x,agent_13_x,agent_14_x,agent_15_x,agent_16_x,agent_17_x,agent_18_x,agent_19_x,agent_0_y,agent_1_y,agent_2_y,agent_3_y,agent_4_y,agent_5_y,agent_6_y,agent_7_y,agent_8_y,agent_9_y,agent_10_y,agent_11_y,agent_12_y,agent_13_y,agent_14_y,agent_15_y,agent_16_y,agent_17_y,agent_18_y,agent_19_y,agent_0_vx,agent_1_vx,agent_2_vx,agent_3_vx,agent_4_vx,agent_5_vx,agent_6_vx,agent_7_vx,agent_8_vx,agent_9_vx,agent_10_vx,agent_11_vx,agent_12_vx,agent_13_vx,agent_14_vx,agent_15_vx,agent_16_vx,agent_17_vx,agent_18_vx,agent_19_vx,agent_0_vy,agent_1_vy,agent_2_vy,agent_3_vy,agent_4_vy,agent_5_vy,agent_6_vy,agent_7_vy,agent_8_vy,agent_9_vy,agent_10_vy,agent_11_vy,agent_12_vy,agent_13_vy,agent_14_vy,agent_15_vy,agent_16_vy,agent_17_vy,agent_18_vy,agent_19_vy
0,3.870809210648136,7.503045215152654,-0.16394177238362206,-0.11962568088919773,4.654902312545986,3.0652030632636222,0.23012626226082106,-0.009180094626677418,3.9826779897784017,3.3211507452140734,0.0718351071479017,0.12287631650751923,3.2492328157563093,1.558258601334458,-0.03511372233896359,-0.015807878572452833,2.1259425923889363,6.871612282554717,0.07543802345176989,-0.13299683603738482,4.026070687128523,1.9159499690372648,-0.07257650621202907,-0.06917355682897545,5.595878297010777,2.4136323251073173,-0.10600265870624151,0.23433589093285914,5.24411645064659,3.558343499453074,-0.24155464217801914,0.10537880890111777,1.6806408340676477,3.2655631293878686,-0.04178615923050899,-0.09403202782032527,5.772506863250029,4.2815998155766,0.0755550059350839,-0.21917184981242077,8.732297858233292,8.424683803174164,-0.026249122593941424,-0.22268051251252857,1.884281298574458,1.6807552541601956,0.20262732431955444,0.1669884783320088,5.607612789453915,6.432840766932809,0.13259495877823613,-0.1702855319065603,8.401049918692141,2.921920285410988,-0.11861222734248697,0.09619266928442492,3.146037086433691,7.690245453344557,0.1822116737514048,-0.07353828135298508,4.97214509916675,5.77956969871005,0.11218281618264812,-0.04121554841212588,1.4591516645039186,6.989693727677032,-0.004197566842219211,-0.23254102774506302,3.233879016222195,5.275057474115188,0.090763001923398,-0.039451103431707574,4.396490392938102,7.770625022074938,-0.1113592011428632,0.13233395195960146,4.814851804614167,6.771995180416688,-0.02781006928041413,0.006239108656786604
1,3.8626121220289553,7.497063931108194,-0.25044824079094097,-0.21962568088919773,4.666408625659027,3.0647440585322885,0.31322959871995476,0.09081990537332259,3.9862697451357967,3.3272945610394493,0.1718351071479017,0.20606913522008796,3.247477129639361,1.5574682074058352,-0.09882147992295383,0.08419212142754717,2.129714493561525,6.864962440752848,0.1754380234517699,-0.23299683603738483,4.022441861817922,1.912491291195816,-0.16345796458329995,0.0012494965613212144,5.590578164075465,2.4253491196539603,-0.20600265870624151,0.33433589093285915,5.232038718537689,3.56361243989813,-0.34045828315295984,0.13357728899164967,1.6785515261061223,3.2608615279968522,0.045412847825036476,-0.16079027497381304,5.776284613546783,4.2706412230859785,0.17555500593508389,-0.31917184981242075,8.730985402103595,8.413549777548537,-0.12624912259394144,-0.3226805125125286,1.8944126647904356,1.689104678076796,0.3026273243195544,0.2669884783320088,5.614242537392827,6.4243264903374815,0.1930488533439486,-0.2702855319065603,8.395119307325016,2.926729918875209,-0.21861222734248698,0.19619266928442491,3.1551476701212615,7.686568539276907,0.2296102100960812,-0.06712987739937917,4.977754239975882,5.777508921289444,0.2088788510129786,0.058784451587874126,1.4589417861618077,6.978066676289779,0.0958024331577808,-0.332541027745063,3.238417166318365,5.273084918943603,0.08784136720558237,-0.04827657428986931,4.390922432880958,7.777241719672919,-0.11791400336795266,0.17405338386253746,4.813461301150147,6.772307135849528,0.07218993071958588,-0.0937608913432134
2,3.8500897099894082,7.486082647063734,-0.33707564560559583,-0.31962568088919774,4.682070105595025,3.0692850538009546,0.39453979586121224,0.1908199053733226,3.9948615004931916,3.337598017800454,0.2718351071479017,0.2868035006108989,3.2425360556432135,1.5616778134772127,-0.16044114265521608,0.18419212142754718,2.1384863947341133,6.853312598950978,0.27543802345176993,-0.33299683603738484,4.014268963588757,1.912553766023882,-0.2515631201013774,0.06965223726266183,5.5802780311401525,2.442065914200603,-0.30600265870624155,0.4343358909328592,5.215015804380041,3.5702913043477125,-0.4364493057032769,0.1601378407978901,1.680822168497374,3.2528220142481614,0.13008410568955553,-0.22538912025620583,5.785062363843537,4.254682630595357,0.27555500593508386,-0.4191718498124207,8.724672945973898,8.39741575192291,-0.22624912259394145,-0.4226805125125286,1.9095440310064133,1.7024541019933965,0.4026273243195544,0.36698847833200876,5.623894980060024,6.410812213742154,0.2515603531023867,-0.37028553190656033,8.384188695957892,2.9365395523394304,-0.31861222734248695,0.2961926692844249,3.1666281806260654,7.683212045406938,0.27623834305713557,-0.06109093504249542,4.9881981825265305,5.7804481438688375,0.3025306981466779,0.15878445158787413,1.4637319078196966,6.961439624902526,0.1958024331577808,-0.432541027745063,3.242809234678644,5.27067109022911,0.08480627173393236,-0.056713503099074,4.385026732712561,7.785944388866046,-0.12200669894223418,0.2147657689459574,4.817070797686126,6.767619091282367,0.17218993071958588,-0.1937608913432134
3,3.8332359277091284,7.470101363019274,-0.4254321156410283,-0.4196256808891977,4.701797095388085,3.0788260490696207,0.474248395996384,0.2908199053733226,4.008453255850586,3.351938192830999,0.3718351071479017,0.3649436484020214,3.2345139985104527,1.57088741954859,-0.2198257089205426,0.2841921214275472,2.1522582959067016,6.836662757149109,0.3754380234517699,-0.4329968360373848,4.001690807583688,1.916036377887015,-0.3367525839957483,0.13578336472511765,5.56497789820484,2.463782708747246,-0.4060026587062415,0.5343358909328592,5.1931933390948775,3.578298196387607,-0.5299174721722817,0.1844430911511697,1.6873263737818518,3.2415525582353513,0.2118846128344693,-0.28772430401371385,5.79884011414029,4.233724038104736,0.37555500593508384,-0.5191718498124207,8.7133604898442,8.376281726297284,-0.32624912259394145,-0.5226805125125286,1.929675397222391,1.720803525909997,0.5026273243195544,0.46698847833200874,5.636472997715144,6.392297937146826,0.3078511171759269,-0.4702855319065603,8.368258084590767,2.9513491858036516,-0.41861222734248693,0.39619266928442487,3.1804400977789222,7.680157498654813,0.3225734749093303,-0.05564816549036311,5.003324717433864,5.788387366448231,0.3931132090149583,0.2587844515878741,1.4735220294775857,6.9398125735152725,0.29580243315778076,-0.532541027745063,3.2470495482653403,5.267835415074156,0.0816748578726878,-0.06474440616992867,4.378926397765449,7.796682677313344,-0.1224579330324503,0.255049838560492,4.8256802942221055,6.757931046715207,0.27218993071958586,-0.29376089134321337
4,3.811964321927077,7.449120078974814,-0.5167624023067472,-0.5196256808891977,4.7255095151879045,3.0933670443382866,0.5527458466306072,0.39081990537332256,4.027045011207981,3.3701853752510997,0.47183510714790167,0.4403358027851847,3.2235227130644257,1.5850970256199675,-0.2768355020538066,0.3841921214275472,2.1710301970792902,6.81501291534724,0.4754380234517699,-0.5329968360373848,3.9848531783839003,1.922825546123271,-0.418898224577237,0.19940419455764005,5.544677765269528,2.490499503293889,-0.5060026587062415,0.6343358909328591,5.166697465486263,3.5875203509451654,-0.62144557117059,0.20554946469882934,1.6979206044235753,3.2271663430346655,0.2904898776128523,-0.3477052045721647,5.817617864437045,4.207765445614115,0.4755550059350838,-0.6191718498124207,8.697048033714504,8.350147700671657,-0.42624912259394143,-0.6226805125125285,1.9548067634383688,1.7441529498265973,0.6026273243195543,0.5669884783320087,5.65186555357394,6.368783660551498,0.36163188861407364,-0.5702855319065603,8.347327473223643,2.9711588192678726,-0.5186122273424869,0.49619266928442485,3.196568771524389,7.677375090380295,0.36925486408470903,-0.05118610592071688,5.022980377884612,5.801326589027624,0.4806448338826028,0.3587844515878741,1.4883121511354747,6.913185522128019,0.39580243315778074,-0.6325410277450629,3.2511332911589745,5.26459819476566,0.0784641113581868,-0.07235449038204676,4.372803501113826,7.809435169241368,-0.11860723357890743,0.2953829025824519,4.839289790758085,6.743243002148046,0.37218993071958584,-0.39376089134321335
5,3.7861262018117396,7.423138794930354,-0.6119362989526774,-0.6196256808891977,4.7531468075194345,3.112908039606953,0.6307264353965968,0.49081990537332254,4.050636766565376,3.392202165390359,0.5718351071479016,0.5128047494679396,3.2096809379617355,1.6043066316913448,-0.33133943946013406,0.4841921214275472,2.1948020982518788,6.788363073545371,0.5754380234517699,-0.6329968360373848,3.9639082671550385,1.932795755851153,-0.4978828470415295,0.2602863440113761,5.519377632334216,2.522216297840532,-0.6060026587062415,0.7318225796555475,5.135625186927734,3.5977978241801067,-0.711920621164923,0.22191160444825708,1.7124450983042179,3.209781082806057,0.36559218898328416,-0.40525738289568103,5.841395614733799,4.176806853123494,0.5755550059350838,-0.7191718498124207,8.675735577584806,8.319013675046032,-0.5262491225939414,-0.7226805125125285,1.9849381296543465,1.7725023737431977,0.7026273243195543,0.6669884783320087,5.669947148004644,6.340269383956169,0.41255942313552363,-0.6702855319065603,8.321396861856519,2.995968452732094,-0.6186122273424869,0.5961926692844248,3.2150315147286244,7.674815785084259,0.4171219231186285,-0.04836512051490328,5.047012619578743,5.819265811607018,0.5652213662547677,0.45878445158787406,1.5081022727933637,6.881558470740766,0.4958024331577807,-0.7325410277450629,3.255056496726884,5.260980470246557,0.07519099138583928,-0.07953195588625195,4.3668731394348805,7.8242043143704905,-0.11035857570066554,0.33605946526317454,4.857899287294064,6.723554957580885,0.4721899307195858,-0.4937608913432133
6,3.7555293868641058,7.392157510885895,-0.7114978610885307,-0.7196256808891976,4.784683129289264,3.137449034875619,0.709299639275114,0.5908199053733225,4.079228521922771,3.417842402863756,0.6718351071479016,0.582160878641537,3.193113965988729,1.6285162377627223,-0.3832183588083499,0.5841921214275472,2.223573999424467,6.756713231743502,0.6754380234517698,-0.7329968360373847,3.939014124802962,1.9458100730517218,-0.5736012755235927,0.3182088145847044,5.4890774993989035,2.5588074268233094,-0.7060026587062415,0.824796828244204,5.100029155869488,3.6088934044025196,-0.802641169574725,0.23086608286360227,1.730724707753382,3.189518213661273,0.4368996603068998,-0.4603260066914386,5.870173365030554,4.140848260632873,0.6755550059350838,-0.8191718498124206,8.64942312145511,8.282879649420405,-0.6262491225939414,-0.8226805125125285,2.0200694958703242,1.805851797659798,0.8026273243195543,0.7669884783320087,5.69057511916142,6.306755107360841,0.4601688219155957,-0.7702855319065602,8.290466250489395,3.0257780861963153,-0.7186122273424869,0.6961926692844248,3.235887610884556,7.672397529058514,0.46719982703835333,-0.048305137238000756,5.075273687891481,5.842205034186412,0.6470678716984997,0.558784451587874,1.5328923944512527,6.844931419353514,0.5958024331577807,-0.8325410277450629,3.2588160462961757,5.257003872452245,0.07187268465870914,-0.08626836624099941,4.361355210649847,7.84100728763365,-0.09811554987650886,0.37712891267706833,4.881508783830043,6.698866913013724,0.5721899307195858,-0.5937608913432133
7,3.7199544938096794,7.356176226841435,-0.8114978610885307,-0.8196256808891976,4.82014811125302,3.166990030144285,0.7900015347095524,0.6908199053733225,4.112820277280166,3.446950446795833,0.7718351071479016,0.6482195506234008,3.1739530480483116,1.6577258438340996,-0.4323724304301853,0.6841921214275472,2.2573459005970555,6.720063389941633,0.7754380234517698,-0.8329968360373847,3.9103340610267825,1.961720513780957,-0.6459637138183622,0.37295482696792237,5.453777366463592,2.6000472682355196,-0.8050680620234416,0.9133820563063058,5.059897097390752,3.6204367085456997,-0.8953126809231441,0.22761668960135584,1.7525696907687272,3.166501913326701,0.5041366007831886,-0.5128807251846138,5.903951115327308,4.099889668142252,0.7755550059350838,-0.9191718498124206,8.618110665325412,8.24174562379478,-0.7262491225939414,-0.9226805125125285,2.060200862086302,1.8442012215763985,0.9026273243195543,0.8669884783320086,5.7135835602572,6.268240830765513,0.5037628737296959,-0.8702855319065602,8.25453563912227,3.0605877196605364,-0.8186122273424868,0.7961926692844248,3.2592476022364734,7.669982272196614,0.5205186012220311,-0.05282789395232468,5.107627081476406,5.870144256765806,0.7266186206000018,0.658784451587874,1.5626825161091418,6.803304367966261,0.6958024331577807,-0.9325410277450629,3.262409680529111,5.252690454140195,0.06852710874724165,-0.09255913556936049,4.356449433156022,7.859863733267503,-0.08263006877032247,0.41838462615126404,4.910118280366022,6.669178868446563,0.6721899307195858,-0.6937608913432133
8,3.6793796007552526,7.315194942796975,-0.9114978610885307,-0.9196256808891976,4.859648187988498,3.201531025412951,0.8742546332592641,0.7908199053733225,4.151412032637561,3.479361424327003,0.8718351071479016,0.7108351515419619,3.1523344265268025,1.691935449905477,-0.47873617977873656,0.7841921214275471,2.296117801769644,6.678413548139764,0.8754380234517698,-0.9329968360373847,3.8780358753358644,1.980368255129353,-0.7149020164576697,0.42430844527589084,5.41352396336242,2.6457163710508347,-0.9005613807430282,0.9979775630105793,5.015131463344595,3.6318175430257673,-0.9915085564790468,0.20328917124344362,1.7777765208078866,3.1408578770674707,0.5670461003987687,-0.562922912628633,5.942728865624062,4.053931075651631,0.8755550059350837,-1.0191718498124207,8.581798209195716,8.195611598169153,-0.8262491225939413,-1.0226805125125285,2.1053322283022795,1.887550645492999,1.0026273243195543,0.9669884783320086,5.7387717039436845,6.224726554170185,0.5422385653799155,-0.9702855319065602,8.213605027755147,3.1003973531247575,-0.9186122273424868,0.8961926692844248,3.285273532297575,7.667340877498997,0.5775341404217053,-0.06461864596790184,5.143958012506406,5.9030834793452,0.8046246015555075,0.758784451587874,1.5974726377670307,6.756677316579007,0.7958024331577807,-1.0325410277450628,3.265836035966473,5.248062497361727,0.06517366661330183,-0.09840407358447362,4.352317929717506,7.880782964575067,-0.06481703266242336,0.459413476307153,4.943727776902001,6.6344908238794025,0.7721899307195857,-0.7937608913432133
9,3.633804707700826,7.2692136587525145,-1.0114978610885308,-1.0196256808891977,4.903360919651461,3.2410720206816173,0.9607168944611125,0.8908199053733225,4.195003787994956,3.514903181904101,0.9718351071479016,0.7699567173448443,3.128397617537866,1.7311450559768544,-0.5223083167491507,0.8841921214275471,2.3398897029422328,6.631763706337894,0.9754380234517698,-1.0329968360373847,3.842290774512981,2.0015836773931475,-0.7803799662231777,0.47205175709175157,5.368495894325268,2.6956152492013636,-0.9931312020025918,1.0794872790629801,4.965556035520643,3.6419820015879396,-1.0901561792355146,0.14189365654459338,1.806128825827825,3.112711731436039,0.625396440811502,-0.6104965568697487,5.986506615920816,4.0029724831610105,0.9755550059350837,-1.1191718498124208,8.540485753066019,8.144477572543526,-0.9262491225939413,-1.1226805125125285,2.1554635945182574,1.9359000694095994,1.077937518728397,1.043096690493104,5.76588363221268,6.176212277574857,0.5738593212984273,-1.0702855319065603,8.167674416388023,3.145206986588979,-1.018612227342487,0.9961926692844247,3.31415023931866,7.664109945200602,0.636838824161545,-0.08674283388078284,5.184189242584181,5.941022701924593,0.8822270558746876,0.858784451587874,1.6372627594249198,6.705050265191754,0.8958024331577806,-1.132541027745063,3.2690947192971382,5.243142293682503,0.061834015191009555,-0.10380775673668138,4.349077078084385,7.903753638390424,-0.0455947927008767,0.49968296322131234,4.982337273437981,6.594802779312242,0.8721899307195857,-0.8937608913432132
