step,agent_0_x,agent_1_x,agent_2_x,agent_3_x,agent_4_x,agent_0_y,agent_1_y,agent_2_y,agent_3_y,agent_4_y,agent_0_vx,agent_1_vx,agent_2_vx,agent_3_vx,agent_4_vx,agent_0_vy,agent_1_vy,agent_2_vy,agent_3_vy,agent_4_vy
0,7.172569869657862,1.169747653113291,-0.05990552952211738,0.15439301411112244,2.57953958062543,7.0780707948042805,0.0007332509687606459,-0.04326555075571091,1.0362754450480973,5.099225998088654,0.19378628849563406,-0.05521260353846136,8.342831145623716,6.7112388178955475,-0.08723668959662162,-0.13912217072030172,4.536431900061008,4.472309020304666,0.11787244420566373,0.0706529199756596
1,7.169574593181756,1.1774673038188472,-0.1599055295221174,0.23196446431501888,2.579576243173868,7.075907517266495,0.10073325096876065,0.035269886750942406,1.045964759472879,5.096465367911731,0.29378628849563404,-0.14204316108617926,8.338469311143886,6.704282709359532,-0.18723668959662162,-0.1732719165690019,4.542325522271291,4.475841666303449,0.19826291087005862,0.13568672732285258
2,7.16157931670565,1.1890655270345982,-0.25990552952211743,0.3072106457285401,2.584612905722306,7.077671011604043,0.20073325096876066,0.11195010219681865,1.0606540738976606,5.089363209857422,0.393786288495634,-0.22656492318635807,8.329107476664054,6.695619113531082,-0.2847098625266119,-0.210004238081106,4.552238667814794,4.482626002669591,0.27634893475732947,0.19891805718642658
3,7.148584040229544,1.2044260593210252,-0.3599055295221174,0.3799957614459358,2.594649568270744,7.083268516713884,0.3007332509687607,0.18662513753967064,1.0803433883224423,5.078034963698104,0.493786288495634,-0.30861853333131695,8.314871983537724,6.6851189016270265,-0.365436821911327,-0.24948695248040081,4.56605611455266,4.492571905528913,0.35198715077024345,0.2602293869851041
4,7.130588763753438,1.223425847393322,-0.4589342883745055,0.4501932226560752,2.609686230819182,7.092599773590867,0.40073325096876067,0.2591534217434593,1.105032702747224,5.062604037031538,0.593786288495634,-0.38805439091468596,8.296600142442157,6.672644554003006,-0.43268843586331474,-0.29138373711682414,4.583655472091173,4.505583374878168,0.4250435390459412,0.3195106383958486
5,7.1076420493347126,1.2459355085261257,-0.5545875644317786,0.5176857579323463,2.62972289336762,7.105557444678039,0.5007332509687606,0.32940193599830403,1.1347220171720056,5.043201317485804,0.693786288495634,-0.4647328057251425,8.274965720648991,6.658075367147165,-0.4894188581791974,-0.335430192175878,4.6049076490434695,4.521558906797961,0.49539354973782096,0.3766592850538617
6,7.0799126711131235,1.271819796422743,-0.6467021728666836,0.5823654967700704,2.654759555916058,7.122027541477955,0.6007332509687606,0.397246353842419,1.1694113315967873,5.019964677199547,0.7937862884956339,-0.5377335225426758,8.25049477774003,6.641303857538372,-0.5383232556342683,-0.38139978924954177,4.62967732653036,4.540391871050654,0.5629222013147889,0.4315804389494349
7,7.047577562469789,1.3009380712612464,-0.7351274471796365,0.6441340277420206,2.684796218464496,7.141889859170076,0.7007332509687606,0.4625711564004354,1.209100646021569,4.993078001072413,0.8937862884956339,-0.5882883128164674,8.223578614958317,6.622233868075894,-0.5818895655801833,-0.4290711693255131,4.657823436596099,4.561970892998126,0.627524152727988,0.4841869157849841
8,7.010821190110808,1.3331447726483474,-0.819725334202599,0.7029024316977468,2.719832881012934,7.165018416990098,0.8007332509687606,0.5252697230098953,1.2537899604463507,4.96366358543159,0.9937862884956339,-0.6183810802451546,8.194484136679307,6.600780309609618,-0.6224445073279389,-0.4781944915018738,4.689199644232499,4.586180238787375,0.6891037498525703,0.534399279602271
9,6.969834923400678,1.3682898942332347,-0.9003704554320382,0.7585912904852248,2.759869543561372,7.1912819031405935,0.9007332509687606,0.5852443975631175,1.3034792748711324,4.932744531419332,1.093786288495634,-0.630034639194133,8.16336191131291,6.576870585034524,-0.6621937349239464,-0.5284551191431595,4.723654831725128,4.612900202767489,0.747575046667218,0.5821458670346632
